paper_id,year,score_centered,bandwidth,accepted,openalex_cited_by_count,in_year_specific_rdd_sample,openalex_matched
BJe0Gn0cY7,2019,0.333333333333333,1.25,1.0,13.0,True,True
BJe1E2R5KX,2019,0.333333333333333,1.25,1.0,101.0,True,True
BJeOioA9Y7,2019,1.0,1.25,1.0,19.0,True,True
BJeWUs05KQ,2019,0.666666666666667,1.25,1.0,29.0,True,True
BJfIVjAcKm,2019,0.666666666666667,1.25,1.0,64.0,True,True
BJfRpoA9YX,2019,0.0,1.25,0.0,20.0,True,True
BJfYvo09Y7,2019,0.333333333333333,1.25,1.0,50.0,True,True
BJf_YjCqYX,2019,0.0,1.25,0.0,21.0,True,True
BJfguoAcFm,2019,0.0,1.25,0.0,,True,False
BJg9DoR9t7,2019,0.333333333333333,1.25,1.0,12.0,True,True
BJgGhiR5KX,2019,-0.333333333333333,1.25,0.0,,True,False
BJgLg3R9KQ,2019,0.666666666666667,1.25,1.0,16.0,True,True
BJgYl205tQ,2019,-0.666666666666667,1.25,0.0,5.0,True,True
BJgklhAcK7,2019,0.333333333333333,1.25,1.0,210.0,True,True
BJgolhR9Km,2019,-0.333333333333333,1.25,0.0,5.0,True,True
BJgqqsAct7,2019,0.666666666666667,1.25,1.0,81.0,True,True
BJgsN3R9Km,2019,-0.666666666666667,1.25,0.0,3.0,True,True
BJl4f2A5tQ,2019,-0.666666666666667,1.25,0.0,14.0,True,True
BJl6AjC5F7,2019,0.333333333333333,1.25,1.0,48.0,True,True
BJlXUsR5KQ,2019,-1.0,1.25,0.0,3.0,True,True
BJlgNh0qKQ,2019,0.666666666666667,1.25,1.0,44.0,True,True
BJluy2RcFm,2019,0.666666666666667,1.25,1.0,65.0,True,True
BJx0sjC5FX,2019,0.333333333333333,1.25,1.0,41.0,True,True
BJx1SsAcYQ,2019,-1.0,1.25,0.0,46.0,True,True
BJxLH2AcYX,2019,-1.0,1.25,0.0,,True,False
BJxOHs0cKm,2019,-0.333333333333333,1.25,0.0,39.0,True,True
BJxh2j0qYm,2019,0.5,1.25,1.0,212.0,True,True
BJxhijAcY7,2019,0.333333333333333,1.25,1.0,125.0,True,True
BJxssoA5KX,2019,1.0,1.25,1.0,8.0,True,True
BJxvEh0cFQ,2019,1.0,1.25,1.0,30.0,True,True
BkG5SjR5YQ,2019,0.333333333333333,1.25,1.0,1.0,True,True
BkG8sjR5Km,2019,0.666666666666667,1.25,1.0,56.0,True,True
BkMWx309FX,2019,0.0,1.25,0.0,15.0,True,True
BkMXkhA5Fm,2019,-0.333333333333333,1.25,0.0,3.0,True,True
Bke4KsA5FX,2019,1.0,1.25,1.0,77.0,True,True
Bke96sC5tm,2019,-1.0,1.25,0.0,131.0,True,True
BkeDEoCctQ,2019,-1.0,1.25,0.0,19.0,True,True
BkeK-nRcFX,2019,-0.666666666666667,1.25,0.0,7.0,True,True
BkeU5j0ctQ,2019,0.666666666666667,1.25,1.0,95.0,True,True
BkeUasA5YQ,2019,-0.333333333333333,1.25,0.0,13.0,True,True
BkedwoC5t7,2019,0.0,1.25,0.0,66.0,True,True
Bkeuz20cYm,2019,-1.0,1.25,0.0,15.0,True,True
BkewX2C9tX,2019,-1.0,1.25,0.0,385.0,True,True
BkfbpsAcF7,2019,0.333333333333333,1.25,1.0,59.0,True,True
Bkg2viA5FQ,2019,1.0,1.25,1.0,25.0,True,True
Bkg3g2R9FX,2019,-0.333333333333333,1.25,1.0,189.0,True,True
Bkg6RiCqY7,2019,0.0,1.25,1.0,9043.0,True,True
Bkg8jjC9KQ,2019,0.0,1.25,1.0,111.0,True,True
BkgBvsC9FQ,2019,0.333333333333333,1.25,1.0,33.0,True,True
BkgVx3A9Km,2019,-0.333333333333333,1.25,0.0,8.0,True,True
BkgWHnR5tm,2019,0.333333333333333,1.25,1.0,33.0,True,True
BkgosiRcKm,2019,-0.333333333333333,1.25,0.0,,True,False
BkgtDsCcKQ,2019,1.0,1.25,1.0,14.0,True,True
BkgzniCqY7,2019,0.666666666666667,1.25,1.0,104.0,True,True
Bkl-43C9FQ,2019,0.666666666666667,1.25,1.0,66.0,True,True
Bkl2SjCcKQ,2019,-1.0,1.25,0.0,12.0,True,True
BklCusRct7,2019,-0.333333333333333,1.25,1.0,10.0,True,True
BklHpjCqKm,2019,0.0,1.25,1.0,80.0,True,True
BklMjsRqY7,2019,0.333333333333333,1.25,1.0,0.0,True,True
BklUAoAcY7,2019,-0.333333333333333,1.25,0.0,6.0,True,True
Bklfsi0cKm,2019,0.0,1.25,1.0,107.0,True,True
BkloRs0qK7,2019,0.0,1.25,1.0,58.0,True,True
BklpOo09tQ,2019,0.0,1.25,0.0,6.0,True,True
BkxSHsC5FQ,2019,-1.0,1.25,0.0,26.0,True,True
Bkxbrn0cYX,2019,0.333333333333333,1.25,1.0,53.0,True,True
By40DoAqtX,2019,-1.0,1.25,0.0,2.0,True,True
By41BjA9YQ,2019,-0.333333333333333,1.25,0.0,29.0,True,True
ByGuynAct7,2019,1.0,1.25,1.0,16.0,True,True
ByME42AqK7,2019,0.0,1.25,1.0,66.0,True,True
ByMVTsR5KQ,2019,-0.333333333333333,1.25,1.0,95.0,True,True
ByN7Yo05YX,2019,-0.666666666666667,1.25,0.0,24.0,True,True
Bye5SiAqKX,2019,0.666666666666667,1.25,1.0,0.0,True,True
Bye9LiR9YX,2019,0.333333333333333,1.25,0.0,14.0,True,True
ByeMB3Act7,2019,1.0,1.25,1.0,10.0,True,True
ByeSdsC9Km,2019,0.666666666666667,1.25,1.0,10.0,True,True
ByecAoAqK7,2019,-1.0,1.25,0.0,18.0,True,True
Byey7n05FQ,2019,-1.0,1.25,1.0,66.0,True,True
ByftGnR9KX,2019,0.666666666666667,1.25,1.0,63.0,True,True
ByfyHh05tQ,2019,0.666666666666667,1.25,1.0,6.0,True,True
Byg0DsCqYQ,2019,0.0,1.25,1.0,19.0,True,True
BygANhA9tQ,2019,0.0,1.25,1.0,13.0,True,True
BygMAiRqK7,2019,-0.666666666666667,1.25,0.0,10.0,True,True
BygNqoR9tm,2019,0.25,1.25,0.0,30.0,True,True
ByghKiC5YX,2019,0.0,1.25,0.0,29.0,True,True
BylBr3C9K7,2019,1.0,1.25,1.0,26.0,True,True
BylE1205Fm,2019,0.0,1.25,1.0,20.0,True,True
BylIciRcYQ,2019,0.333333333333333,1.25,1.0,22.0,True,True
BylQV305YQ,2019,0.666666666666667,1.25,1.0,21.0,True,True
ByldlhAqYQ,2019,-0.333333333333333,1.25,1.0,9.0,True,True
Bylmkh05KX,2019,1.0,1.25,1.0,2.0,True,True
Bylnx209YX,2019,0.666666666666667,1.25,1.0,368.0,True,True
ByloJ20qtm,2019,0.0,1.25,1.0,46.0,True,True
Byx83s09Km,2019,1.0,1.25,1.0,11.0,True,True
ByxAcjCqt7,2019,-0.666666666666667,1.25,0.0,18.0,True,True
ByxBFsRqYm,2019,0.666666666666667,1.25,1.0,192.0,True,True
ByxGSsR9FQ,2019,0.333333333333333,1.25,1.0,33.0,True,True
ByxHb3R5tX,2019,-0.333333333333333,1.25,0.0,11.0,True,True
ByxPYjC5KQ,2019,0.666666666666667,1.25,1.0,82.0,True,True
ByxkijC5FQ,2019,-0.333333333333333,1.25,1.0,37.0,True,True
ByxmXnA9FQ,2019,-0.333333333333333,1.25,0.0,14.0,True,True
Byxpfh0cFm,2019,0.333333333333333,1.25,1.0,10.0,True,True
H1ERcs09KQ,2019,-0.666666666666667,1.25,0.0,2.0,True,True
H1M7soActX,2019,-1.0,1.25,0.0,94.0,True,True
H1MBuiAqtX,2019,-1.0,1.25,0.0,37.0,True,True
H1MW72AcK7,2019,1.0,1.25,1.0,27.0,True,True
H1MgjoR9tQ,2019,-0.333333333333333,1.25,1.0,3.0,True,True
H1V4QhAqYQ,2019,-0.666666666666667,1.25,0.0,50.0,True,True
H1e572A5tQ,2019,0.0,1.25,0.0,26.0,True,True
H1e8wsCqYX,2019,0.333333333333333,1.25,0.0,7.0,True,True
H1eSS3CcKX,2019,1.0,1.25,1.0,36.0,True,True
H1ebTsActm,2019,0.666666666666667,1.25,1.0,81.0,True,True
H1ecDoR5Y7,2019,-1.0,1.25,0.0,0.0,True,True
H1edIiA9KQ,2019,1.0,1.25,1.0,30.0,True,True
H1eqjiCctX,2019,0.333333333333333,1.25,1.0,4.0,True,True
H1ersoRqtm,2019,0.333333333333333,1.25,1.0,118.0,True,True
H1ewdiR5tQ,2019,0.0,1.25,1.0,78.0,True,True
H1fU8iAqKX,2019,0.666666666666667,1.25,1.0,13.0,True,True
H1g4k309F7,2019,0.0,1.25,1.0,15.0,True,True
H1g6osRcFQ,2019,0.666666666666667,1.25,1.0,47.0,True,True
H1gFuiA9KX,2019,-0.666666666666667,1.25,0.0,24.0,True,True
H1gKYo09tX,2019,0.0,1.25,1.0,,True,False
H1gL-2A9Ym,2019,-0.333333333333333,1.25,1.0,432.0,True,True
H1gR5iR5FX,2019,0.333333333333333,1.25,1.0,87.0,True,True
H1gTEj09FX,2019,1.0,1.25,1.0,13.0,True,True
H1gsz30cKX,2019,0.333333333333333,1.25,1.0,112.0,True,True
H1lC8o0cKX,2019,-0.333333333333333,1.25,0.0,2.0,True,True
H1lGHsA9KX,2019,-0.333333333333333,1.25,0.0,0.0,True,True
H1ldNoC9tX,2019,-0.666666666666667,1.25,0.0,10.0,True,True
H1lnJ2Rqt7,2019,-1.0,1.25,0.0,35.0,True,True
H1ltQ3R9KQ,2019,-1.0,1.25,0.0,74.0,True,True
H1x-x309tm,2019,0.666666666666667,1.25,1.0,94.0,True,True
H1xEtoRqtQ,2019,0.0,1.25,0.0,1.0,True,True
H1xEwsR9FX,2019,-0.333333333333333,1.25,0.0,,True,False
H1xQSjCqFQ,2019,-1.0,1.25,0.0,,True,False
H1xQVn09FX,2019,1.0,1.25,1.0,240.0,True,True
H1xipsA5K7,2019,0.666666666666667,1.25,1.0,7.0,True,True
H1xk8jAqKQ,2019,-1.0,1.25,0.0,25.0,True,True
H1xsSjC9Ym,2019,0.666666666666667,1.25,1.0,69.0,True,True
H1xwNhCcYm,2019,0.666666666666667,1.25,1.0,58.0,True,True
H1zeHnA9KX,2019,-0.333333333333333,1.25,1.0,10.0,True,True
H1ziPjC5Fm,2019,-0.333333333333333,1.25,1.0,26.0,True,True
HJG0ojCcFm,2019,-0.666666666666667,1.25,0.0,0.0,True,True
HJG7m2AcF7,2019,-0.333333333333333,1.25,0.0,0.0,True,True
HJGciiR5Y7,2019,0.666666666666667,1.25,1.0,11.0,True,True
HJGkisCcKm,2019,1.0,1.25,1.0,42.0,True,True
HJGven05Y7,2019,0.0,1.25,1.0,83.0,True,True
HJMC_iA5tm,2019,1.0,1.25,1.0,190.0,True,True
HJMCcjAcYX,2019,-1.0,1.25,1.0,8.0,True,True
HJMHpjC9Ym,2019,0.666666666666667,1.25,1.0,61.0,True,True
HJMghjA9YX,2019,-1.0,1.25,0.0,2.0,True,True
HJNJws0cF7,2019,-1.0,1.25,0.0,29.0,True,True
HJeABnCqKQ,2019,-0.666666666666667,1.25,0.0,41.0,True,True
HJeB0sC9Fm,2019,0.666666666666667,1.25,0.0,4.0,True,True
HJeKCi0qYX,2019,-0.333333333333333,1.25,0.0,27.0,True,True
HJePRoAct7,2019,0.0,1.25,0.0,26.0,True,True
HJeQToAqKQ,2019,-1.0,1.25,0.0,20.0,True,True
HJeRkh05Km,2019,1.0,1.25,1.0,37.0,True,True
HJeu43ActQ,2019,0.666666666666667,1.25,1.0,11.0,True,True
HJeuOiRqKQ,2019,-1.25,1.25,0.0,17.0,True,True
HJf9ZhC9FX,2019,-0.333333333333333,1.25,1.0,14.0,True,True
HJfSEnRqKQ,2019,0.666666666666667,1.25,1.0,31.0,True,True
HJfwJ2A5KX,2019,0.333333333333333,1.25,1.0,5.0,True,True
HJgXsjA5tQ,2019,1.0,1.25,1.0,39.0,True,True
HJgd1nAqFX,2019,0.666666666666667,1.25,1.0,9.0,True,True
HJgkx2Aqt7,2019,0.333333333333333,1.25,1.0,12.0,True,True
HJguLo0cKQ,2019,-1.0,1.25,0.0,7.0,True,True
HJgyAoRqFQ,2019,-0.666666666666667,1.25,0.0,3.0,True,True
HJl0jiRqtX,2019,-0.333333333333333,1.25,0.0,49.0,True,True
HJlLKjR9FQ,2019,-0.333333333333333,1.25,1.0,53.0,True,True
HJlNpoA5YQ,2019,1.0,1.25,1.0,7.0,True,True
HJlQfnCqKX,2019,0.666666666666667,1.25,1.0,86.0,True,True
HJlmHoR5tQ,2019,0.0,1.25,1.0,6.0,True,True
HJx7l309Fm,2019,-0.333333333333333,1.25,0.0,290.0,True,True
HJx9EhC9tQ,2019,1.0,1.25,1.0,42.0,True,True
HJxB5sRcFQ,2019,0.666666666666667,1.25,1.0,31.0,True,True
HJxYwiC5tm,2019,0.333333333333333,1.25,0.0,177.0,True,True
HJxpDiC5tX,2019,-0.666666666666667,1.25,0.0,,True,False
HJxyAjRcFX,2019,0.333333333333333,1.25,1.0,10.0,True,True
HJz05o0qK7,2019,0.333333333333333,1.25,1.0,24.0,True,True
Hk4dFjR5K7,2019,0.666666666666667,1.25,1.0,24.0,True,True
Hk4fpoA5Km,2019,1.0,1.25,1.0,67.0,True,True
HkElFj0qYQ,2019,-0.333333333333333,1.25,0.0,,True,False
HkG3e205K7,2019,0.666666666666667,1.25,1.0,12.0,True,True
HkGmDsR9YQ,2019,-0.666666666666667,1.25,0.0,100.0,True,True
HkMwHsCctm,2019,0.666666666666667,1.25,0.0,11.0,True,True
HkNGYjR9FX,2019,1.0,1.25,1.0,3.0,True,True
Hke-JhA9Y7,2019,1.0,1.25,1.0,15.0,True,True
Hke4l2AcKQ,2019,0.333333333333333,1.25,1.0,13.0,True,True
HkeGhoA5FX,2019,0.666666666666667,1.25,1.0,203.0,True,True
HkekMnR5Ym,2019,-0.666666666666667,1.25,0.0,6.0,True,True
HkeoOo09YX,2019,0.666666666666667,1.25,1.0,18.0,True,True
HkezXnA9YX,2019,-0.666666666666667,1.25,1.0,25.0,True,True
Hkf2_sC5FX,2019,0.666666666666667,1.25,1.0,577.0,True,True
HkfPSh05K7,2019,0.333333333333333,1.25,1.0,35.0,True,True
Hkg1YiAcK7,2019,0.0,1.25,0.0,6.0,True,True
Hkg313AcFX,2019,0.666666666666667,1.25,0.0,9.0,True,True
HkgEQnRqYQ,2019,1.0,1.25,1.0,771.0,True,True
HkgHk3RctX,2019,0.333333333333333,1.25,0.0,43.0,True,True
HkgSEnA5KQ,2019,0.0,1.25,1.0,8.0,True,True
HkgSk2A9Y7,2019,0.0,1.25,0.0,137.0,True,True
HkgTkhRcKQ,2019,1.0,1.25,1.0,29.0,True,True
HkgmzhC5F7,2019,-0.666666666666667,1.25,0.0,74.0,True,True
HkgqFiAcFm,2019,0.666666666666667,1.25,1.0,5.0,True,True
Hkl5aoR5tm,2019,0.333333333333333,1.25,1.0,44.0,True,True
HklKui0ct7,2019,0.666666666666667,1.25,1.0,2.0,True,True
HklSf3CqKm,2019,0.7999999999999998,1.25,1.0,15.0,True,True
Hklc6oAcFX,2019,-1.0,1.25,0.0,0.0,True,True
HklyMhCqYQ,2019,-0.333333333333333,1.25,0.0,3.0,True,True
HkxAisC9FQ,2019,-0.666666666666667,1.25,0.0,23.0,True,True
HkxKH2AcFm,2019,-0.666666666666667,1.25,1.0,34.0,True,True
HkxLXnAcFQ,2019,0.0,1.25,1.0,188.0,True,True
HkxMG209K7,2019,-0.75,1.25,0.0,2.0,True,True
HkxStoC5F7,2019,1.0,1.25,1.0,,True,False
HkxjYoCqKX,2019,1.0,1.25,1.0,16.0,True,True
HkzRQhR9YX,2019,0.666666666666667,1.25,1.0,35.0,True,True
HkzSQhCcK7,2019,0.0,1.25,1.0,,True,False
HkzZBi0cFQ,2019,-1.0,1.25,0.0,27.0,True,True
HyEl3o05Fm,2019,-0.333333333333333,1.25,0.0,226.0,True,True
HyGBdo0qFm,2019,0.666666666666667,1.25,1.0,61.0,True,True
HyGcghRct7,2019,-0.333333333333333,1.25,1.0,4.0,True,True
HyGh4sR9YQ,2019,-0.7999999999999998,1.25,0.0,557.0,True,True
HyM7AiA5YX,2019,0.666666666666667,1.25,1.0,15.0,True,True
HyMRaoAqKX,2019,-1.0,1.25,0.0,4.0,True,True
HyN-M2Rctm,2019,-0.333333333333333,1.25,1.0,1.0,True,True
Hye-LiR5Y7,2019,-0.333333333333333,1.25,0.0,7.0,True,True
Hye9lnCct7,2019,-0.333333333333333,1.25,1.0,7.0,True,True
HyeFAsRctQ,2019,0.333333333333333,1.25,1.0,9.0,True,True
HyeGBj09Fm,2019,0.333333333333333,1.25,1.0,14.0,True,True
HyeVtoRqtQ,2019,0.666666666666667,1.25,1.0,69.0,True,True
Hyewf3AqYX,2019,-0.333333333333333,1.25,0.0,3.0,True,True
HyexAiA5Fm,2019,0.333333333333333,1.25,1.0,13.0,True,True
Hyfg5o0qtm,2019,0.333333333333333,1.25,0.0,9.0,True,True
Hyg74h05tX,2019,-0.333333333333333,1.25,0.0,188.0,True,True
HygQBn0cYm,2019,0.333333333333333,1.25,1.0,78.0,True,True
HygUOoC5KX,2019,-0.5,1.25,0.0,27.0,True,True
HygjqjR9Km,2019,0.666666666666667,1.25,1.0,42.0,True,True
Hygn2o0qKX,2019,0.75,1.25,1.0,45.0,True,True
HygsfnR9Ym,2019,0.666666666666667,1.25,1.0,25.0,True,True
HygtHnR5tQ,2019,-0.666666666666667,1.25,0.0,,True,False
Hygxb2CqKm,2019,0.333333333333333,1.25,1.0,73.0,True,True
HylSk205YQ,2019,-0.666666666666667,1.25,0.0,21.0,True,True
HylTBhA5tQ,2019,0.666666666666667,1.25,1.0,62.0,True,True
HylTXn0qYX,2019,-0.25,1.25,1.0,4.0,True,True
HylVB3AqYm,2019,0.333333333333333,1.25,1.0,285.0,True,True
Hyl_vjC5KQ,2019,0.0,1.25,1.0,20.0,True,True
HylsgnCcFQ,2019,-1.0,1.25,0.0,65.0,True,True
Hyx4knR9Ym,2019,-0.333333333333333,1.25,1.0,39.0,True,True
Hyx6Bi0qYm,2019,1.0,1.25,1.0,28.0,True,True
HyxAfnA5tm,2019,1.0,1.25,1.0,48.0,True,True
HyxCxhRcY7,2019,0.666666666666667,1.25,1.0,401.0,True,True
HyxGB2AcY7,2019,0.666666666666667,1.25,1.0,28.0,True,True
HyxKIiAqYQ,2019,0.666666666666667,1.25,1.0,252.0,True,True
HyxOIoRqFQ,2019,-1.0,1.25,0.0,2.0,True,True
Hyxsl2AqKm,2019,-1.0,1.25,0.0,50.0,True,True
HyzMyhCcK7,2019,0.666666666666667,1.25,1.0,35.0,True,True
HyzdRiR9Y7,2019,0.666666666666667,1.25,1.0,396.0,True,True
HyztsoC5Y7,2019,-0.666666666666667,1.25,1.0,101.0,True,True
S14h9sCqYm,2019,-1.0,1.25,0.0,9.0,True,True
S1E3Ko09F7,2019,0.666666666666667,1.25,1.0,40.0,True,True
S1EERs09YQ,2019,0.0,1.25,1.0,5.0,True,True
S1EHOsC9tX,2019,0.666666666666667,1.25,1.0,86.0,True,True
S1GcHsAqtm,2019,-0.333333333333333,1.25,0.0,4.0,True,True
S1GkToR5tm,2019,0.333333333333333,1.25,1.0,27.0,True,True
S1M6Z2Cctm,2019,-1.0,1.25,1.0,13.0,True,True
S1MB-3RcF7,2019,-0.333333333333333,1.25,0.0,26.0,True,True
S1VWjiRcKX,2019,0.0,1.25,1.0,24.0,True,True
S1eK3i09YQ,2019,0.5,1.25,1.0,418.0,True,True
S1eOHo09KX,2019,0.333333333333333,1.25,1.0,11.0,True,True
S1eYHoC5FX,2019,1.0,1.25,1.0,1401.0,True,True
S1e_H3AqYQ,2019,-0.666666666666667,1.25,0.0,1.0,True,True
S1ecm2C9K7,2019,0.333333333333333,1.25,1.0,10.0,True,True
S1en0sRqKm,2019,0.0,1.25,0.0,46.0,True,True
S1erHoR5t7,2019,0.333333333333333,1.25,1.0,581.0,True,True
S1ey2sRcYQ,2019,0.333333333333333,1.25,0.0,6.0,True,True
S1fUpoR5FQ,2019,1.0,1.25,1.0,48.0,True,True
S1fcnoR9K7,2019,-1.0,1.25,0.0,,True,False
S1g2JnRcFX,2019,1.0,1.25,1.0,222.0,True,True
S1g2V3Cct7,2019,-1.0,1.25,0.0,376.0,True,True
S1gOpsCctm,2019,0.666666666666667,1.25,1.0,29.0,True,True
S1gUsoR9YX,2019,1.0,1.25,1.0,129.0,True,True
S1lDV3RcKm,2019,0.666666666666667,1.25,1.0,59.0,True,True
S1lIMn05F7,2019,0.0,1.25,1.0,23.0,True,True
S1lTEh09FQ,2019,0.0,1.25,1.0,20.0,True,True
S1lTg3RqYQ,2019,0.333333333333333,1.25,1.0,37.0,True,True
S1lg0jAcYm,2019,1.0,1.25,1.0,34.0,True,True
S1lhbnRqF7,2019,0.666666666666667,1.25,1.0,43.0,True,True
S1lqMn05Ym,2019,0.333333333333333,1.25,1.0,24.0,True,True
S1lvm305YQ,2019,0.333333333333333,1.25,1.0,17.0,True,True
S1x2Fj0qKQ,2019,1.0,1.25,1.0,15.0,True,True
S1xLN3C9YX,2019,0.0,1.25,1.0,13.0,True,True
S1xNEhR9KX,2019,0.333333333333333,1.25,1.0,9.0,True,True
S1xNb2A9YX,2019,0.666666666666667,1.25,1.0,4.0,True,True
S1xcx3C5FX,2019,1.0,1.25,1.0,18.0,True,True
S1xiOjC9F7,2019,-0.333333333333333,1.25,0.0,237.0,True,True
S1xtAjR5tX,2019,0.0,1.25,1.0,23.0,True,True
SJ4Z72Rctm,2019,-0.666666666666667,1.25,0.0,13.0,True,True
SJ4vTjRqtQ,2019,-0.666666666666667,1.25,0.0,,True,False
SJG6G2RqtX,2019,0.666666666666667,1.25,1.0,8.0,True,True
SJGvns0qK7,2019,0.25,1.25,1.0,4.0,True,True
SJLhxnRqFQ,2019,-0.333333333333333,1.25,0.0,2.0,True,True
SJMnG2C9YX,2019,-0.666666666666667,1.25,0.0,16.0,True,True
SJe3HiC5KX,2019,0.333333333333333,1.25,1.0,12.0,True,True
SJe9rh0cFX,2019,1.0,1.25,1.0,18.0,True,True
SJeUAj05tQ,2019,0.0,1.25,0.0,15.0,True,True
SJekyhCctQ,2019,0.666666666666667,1.25,0.0,8.0,True,True
SJequsCqKQ,2019,-1.0,1.25,0.0,28.0,True,True
SJfPFjA9Fm,2019,-0.333333333333333,1.25,1.0,17.0,True,True
SJfZKiC5FX,2019,0.333333333333333,1.25,1.0,,True,False
SJf_XhCqKm,2019,-0.666666666666667,1.25,0.0,3.0,True,True
SJfb5jCqKm,2019,1.0,1.25,1.0,37.0,True,True
SJggZnRcFQ,2019,0.0,1.25,1.0,5.0,True,True
SJgs1n05YQ,2019,-0.666666666666667,1.25,0.0,11.0,True,True
SJgw_sRqFQ,2019,-0.333333333333333,1.25,1.0,66.0,True,True
SJl2niR9KQ,2019,0.666666666666667,1.25,1.0,30.0,True,True
SJl98sR5tX,2019,0.0,1.25,0.0,2.0,True,True
SJx94o0qYX,2019,0.0,1.25,0.0,10.0,True,True
SJxCsj0qYX,2019,-0.666666666666667,1.25,0.0,18.0,True,True
SJxTroR9F7,2019,1.0,1.25,1.0,3.0,True,True
SJxsV2R5FQ,2019,1.0,1.25,1.0,2.0,True,True
SJxzPsAqFQ,2019,-1.25,1.25,0.0,,True,False
SJz6MnC5YQ,2019,-0.666666666666667,1.25,0.0,15.0,True,True
SJzR2iRcK7,2019,0.0,1.25,1.0,17.0,True,True
SJzSgnRcKX,2019,1.0,1.25,1.0,139.0,True,True
SJzYdsAqY7,2019,-1.0,1.25,0.0,9.0,True,True
SJzqpj09YQ,2019,-0.333333333333333,1.25,1.0,7.0,True,True
SJzuHiA9tQ,2019,-1.0,1.25,0.0,38.0,True,True
SJzwvoCqF7,2019,0.333333333333333,1.25,0.0,12.0,True,True
Sk4jFoA9K7,2019,0.5,1.25,1.0,19.0,True,True
SkE6PjC9KX,2019,0.333333333333333,1.25,1.0,27.0,True,True
SkEYojRqtm,2019,1.0,1.25,1.0,53.0,True,True
SkEqro0ctQ,2019,0.333333333333333,1.25,1.0,69.0,True,True
SkGpW3C5KX,2019,-0.666666666666667,1.25,0.0,39.0,True,True
SkGuG2R5tm,2019,0.333333333333333,1.25,1.0,26.0,True,True
SkMQg3C5K7,2019,1.0,1.25,1.0,114.0,True,True
SkMwpiR9Y7,2019,0.0,1.25,1.0,17.0,True,True
SkNksoRctQ,2019,0.333333333333333,1.25,1.0,23.0,True,True
Ske7ToC5Km,2019,-1.0,1.25,0.0,8.0,True,True
SkeK3s0qKQ,2019,1.25,1.25,1.0,162.0,True,True
SkeRTsAcYm,2019,0.666666666666667,1.25,1.0,79.0,True,True
SkeVsiAcYm,2019,0.0,1.25,1.0,12.0,True,True
SkeXehR9t7,2019,-0.666666666666667,1.25,0.0,162.0,True,True
SkeZisA5t7,2019,0.666666666666667,1.25,1.0,8.0,True,True
Skeke3C5Fm,2019,0.333333333333333,1.25,1.0,43.0,True,True
SkelJnRqt7,2019,-0.333333333333333,1.25,0.0,10.0,True,True
SkfMWhAqYQ,2019,0.666666666666667,1.25,1.0,150.0,True,True
SkfhIo0qtQ,2019,-0.666666666666667,1.25,0.0,3.0,True,True
SkfrvsA9FX,2019,0.333333333333333,1.25,1.0,235.0,True,True
SkgEaj05t7,2019,0.333333333333333,1.25,1.0,28.0,True,True
SkgVRiC9Km,2019,0.0,1.25,0.0,29.0,True,True
SkghN205KQ,2019,-0.666666666666667,1.25,0.0,0.0,True,True
SkgkJn05YX,2019,-0.333333333333333,1.25,0.0,16.0,True,True
SkgzYiRqtX,2019,-0.666666666666667,1.25,0.0,26.0,True,True
Skh4jRcKQ,2019,0.666666666666667,1.25,1.0,62.0,True,True
SklVEnR5K7,2019,-0.666666666666667,1.25,0.0,377.0,True,True
SklXvs0qt7,2019,-0.666666666666667,1.25,0.0,42.0,True,True
SklckhR5Ym,2019,-0.666666666666667,1.25,0.0,,True,False
SklgHoRqt7,2019,-1.0,1.25,0.0,6.0,True,True
SkloDjAqYm,2019,1.0,1.25,1.0,6.0,True,True
Sklr9i09KQ,2019,-0.25,1.25,0.0,12.0,True,True
Sklsm20ctX,2019,0.25,1.25,1.0,3.0,True,True
Sklv5iRqYX,2019,0.333333333333333,1.25,1.0,23.0,True,True
SkxXg2C5FX,2019,1.0,1.25,1.0,24.0,True,True
SkxbDsR9Ym,2019,-1.0,1.25,0.0,,True,False
SkxxIs0qY7,2019,0.666666666666667,1.25,0.0,16.0,True,True
Sy4lojC9tm,2019,-0.666666666666667,1.25,0.0,22.0,True,True
SyGjjsC5tQ,2019,0.666666666666667,1.25,1.0,10.0,True,True
SyMDXnCcF7,2019,0.666666666666667,1.25,1.0,53.0,True,True
SyMWn05F7,2019,-0.333333333333333,1.25,1.0,37.0,True,True
SyNvti09KQ,2019,0.333333333333333,1.25,1.0,16.0,True,True
SyVuRiC5K7,2019,0.0,1.25,1.0,486.0,True,True
SyeKf30cFQ,2019,-1.0,1.25,0.0,0.0,True,True
SyehMhC9Y7,2019,-0.333333333333333,1.25,0.0,55.0,True,True
SyezvsC5tX,2019,-0.333333333333333,1.25,0.0,36.0,True,True
Syf9Q209YQ,2019,-0.333333333333333,1.25,0.0,13.0,True,True
SyfIfnC5Ym,2019,0.0,1.25,1.0,47.0,True,True
SygONjRqKm,2019,-0.333333333333333,1.25,0.0,0.0,True,True
SygQvs0cFQ,2019,-1.0,1.25,1.0,3.0,True,True
Sygx4305KQ,2019,-0.333333333333333,1.25,0.0,,True,False
Syl7OsRqY7,2019,0.0,1.25,1.0,47.0,True,True
SylKoo0cKm,2019,1.0,1.25,1.0,45.0,True,True
SylLYsCcFm,2019,0.666666666666667,1.25,1.0,43.0,True,True
