paper_id,year,citation_pct_rank,answer,p_high,p_low,p_unknown,fame,fame_ud
rygHq6EFwr,2020,0.8333333333333334,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJgVwTVtvS,2020,0.7756410256410257,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rygBVTVFPB,2020,0.78125,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJx1Na4Fwr,2020,0.8814102564102564,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkgNKkHtvB,2020,0.9807692307692308,high,1.000000,0.000000,0.000000,1.000000,1.000000
rJxHcgStwr,2020,0.8,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rygGQyrFvH,2020,1.0,high,1.000000,0.000000,0.000000,1.000000,1.000000
ryeUg0VFwr,2020,0.90625,low,0.000000,0.999996,0.000004,0.999996,-0.999996
rJlnOhVYPS,2020,0.9871794871794872,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1e13s05YX,2019,0.4103174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rygeHgSFDH,2020,0.8397435897435898,low,0.000000,0.999992,0.000008,0.999992,-0.999992
rygf-kSYwH,2020,0.84375,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rke7geHtwH,2020,0.953125,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rke3TJrtPS,2020,1.0,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkg-TJBFPB,2020,0.78125,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1g5b2RcKm,2019,0.6365079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryghZJBKPS,2020,0.9615384615384616,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkxoh24FPH,2020,0.9487179487179488,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgTZ3C5FX,2019,0.3418803418803419,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJzqpj09YQ,2019,0.3126984126984127,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkQqq0gRb,2018,0.8973509933774835,high,1.000000,0.000000,0.000000,1.000000,1.000000
BylE1205Fm,2019,0.6068376068376068,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Byx83s09Km,2019,0.3961038961038961,low,0.000000,1.000000,0.000000,1.000000,-1.000000
HyGBdo0qFm,2019,0.8015873015873016,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkxQ-nA9FX,2019,0.7238095238095238,low,0.000000,0.999993,0.000007,0.999993,-0.999993
rJl63fZRb,2018,0.4249448123620309,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByGVui0ctm,2019,0.3619047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByGOuo0cYm,2019,0.5484126984126985,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJxqZkSFDB,2020,0.4294871794871794,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rke2P1BFwS,2020,0.935897435897436,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rygrBhC5tQ,2019,0.5746753246753247,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1cZsf-RW,2018,0.6455696202531646,low,0.000000,0.999996,0.000004,0.999996,-0.999996
HJePy3RcF7,2019,0.2873015873015873,low,0.000000,0.999985,0.000015,0.999985,-0.999985
rytstxWAW,2018,0.9381898454746136,high,1.000000,0.000000,0.000000,1.000000,1.000000
ry_WPG-A-,2018,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
ryacTMZRZ,2018,0.2163355408388521,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rydeCEhs-,2018,0.9227373068432672,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rybAWfx0b,2018,0.6232876712328768,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rye7IMbAZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rypT3fb0b,2018,0.4977924944812362,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryup8-WCW,2018,0.6766004415011038,high,1.000000,0.000000,0.000000,1.000000,1.000000
ryj0790hb,2018,0.4381898454746137,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryk77mbRZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryb83alCZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryQu7f-RZ,2018,0.9933774834437086,high,1.000000,0.000000,0.000000,1.000000,1.000000
ryjw_eAaZ,2018,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
ryRh0bb0Z,2018,0.2658227848101265,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rytNfI1AZ,2018,0.5816777041942605,low,0.000000,0.999998,0.000002,0.999998,-0.999998
ryY4RhkCZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rybDdHe0Z,2018,0.4381898454746137,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryZERzWCZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryOG3fWCW,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryTp3f-0-,2018,0.4245283018867924,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryiAv2xAZ,2018,0.760485651214128,low,0.000000,0.999996,0.000004,0.999996,-0.999996
rylejExC-,2018,nan,low,0.000000,0.999977,0.000023,0.999977,-0.999977
ryH20GbRW,2018,0.7836644591611479,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryZ3KCy0W,2018,0.0783664459161147,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryZElGZ0Z,2018,nan,low,0.000000,0.999976,0.000024,0.999976,-0.999976
ryHM_fbA-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryepFJbA-,2018,0.8609271523178808,unknown,0.012068,0.000249,0.000000,0.012317,0.011819
ryUlhzWCZ,2018,0.5990566037735849,low,0.000000,0.999995,0.000005,0.999995,-0.999995
ryCM8zWRb,2018,0.9823399558498896,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryDNZZZAW,2018,0.6578366445916115,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryserbZR-,2018,0.8666666666666667,unknown,0.293618,0.014135,0.000000,0.307753,0.279483
ryH_bShhW,2018,0.1139240506329113,low,0.000000,0.999997,0.000003,0.999997,-0.999997
ry4S90l0b,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryA-jdlA-,2018,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ryG6xZ-RZ,2018,0.5309050772626932,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ry-TW-WAb,2018,0.630242825607064,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry9tUX_6-,2018,0.1865342163355408,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkvDssyRb,2018,0.410377358490566,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry6-G_66b,2018,0.5660377358490566,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry8dvM-R-,2018,0.5573951434878587,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ryALZdAT-,2018,0.3355408388520971,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry4SNTe0-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry0WOxbRZ,2018,0.1139240506329113,low,0.000000,0.999962,0.000038,0.999962,-0.999962
ryBnUWb0b,2018,0.2163355408388521,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkpoTaxA-,2018,0.6766004415011038,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkmtTJZCb,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkgOLb-0W,2018,0.410958904109589,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkmu5b0a-,2018,0.8354430379746836,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkxY-sl0W,2018,0.7030905077262694,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkw-jlb0W,2018,0.2911392405063291,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkhxwltab,2018,0.1633554083885209,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
rkhCSO4T-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkmoiMbCb,2018,0.0783664459161147,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkcQFMZRb,2018,0.9746835443037974,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkfOvGbCW,2018,0.4823399558498896,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkrC3GbRW,2018,0.3417721518987341,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkr1UDeC-,2018,0.7947019867549668,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkYTTf-AZ,2018,0.8767123287671232,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkrWCJWAW,2018,0.6390728476821192,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkZB1XbRZ,2018,0.8730684326710817,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkc_hGb0Z,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkfbLilAb,2018,0.3537735849056603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkWN3g-AZ,2018,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ry018WZAZ,2018,0.913907284768212,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkcya1ZAW,2018,0.4556962025316455,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkTS8lZAb,2018,0.2088607594936709,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rkYgAJWCZ,2018,0.32560706401766,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkHywl-A-,2018,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkZzY-lCb,2018,0.0783664459161147,low,0.000000,0.999981,0.000019,0.999981,-0.999981
rkQu4Wb0Z,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkdU7tCaZ,2018,0.6699779249448123,low,0.000000,0.999994,0.000005,0.999994,-0.999994
rkaT3zWCZ,2018,0.9339622641509434,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkQsMCJCb,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkeZRGbRW,2018,0.1772151898734177,low,0.000000,0.999990,0.000010,0.999990,-0.999990
rkRwGg-0Z,2018,0.7649006622516556,low,0.000000,0.998498,0.001502,0.998498,-0.998498
rk6qdGgCZ,2018,0.9867549668874172,high,1.000000,0.000000,0.000000,1.000000,1.000000
rk9kKMZ0-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkaqxm-0b,2018,0.4246575342465753,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkMt1bWAZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkTBjG-AZ,2018,0.7924944812362031,low,0.000000,0.999995,0.000005,0.999995,-0.999995
rk8wKk-R-,2018,0.5960264900662252,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkQkBnJAb,2018,0.5949367088607594,low,0.000000,0.999997,0.000003,0.999997,-0.999997
rkEtzzWAb,2018,0.2911392405063291,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rk6H0ZbRb,2018,0.4536423841059602,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkEfPeZRb,2018,0.6236203090507726,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkPLzgZAZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rk8R_JWRW,2018,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
rkONG0xAW,2018,nan,low,0.000000,0.999987,0.000013,0.999987,-0.999987
rkGZuJb0b,2018,0.2406181015452538,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rk6cfpRjZ,2018,0.7483443708609272,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJzIBfZAb,2018,0.9911699779249448,high,1.000000,0.000000,0.000000,1.000000,1.000000
rkO3uTkAZ,2018,0.430379746835443,unknown,0.000000,0.000038,0.999962,0.000038,-0.000038
rJwelMbR-,2018,0.3915094339622642,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rk3mjYRp-,2018,0.0377358490566037,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkA1f3NpZ,2018,0.6931567328918322,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJv4XWZA-,2018,0.5189873417721519,unknown,0.000000,0.000016,0.999984,0.000016,-0.000015
rJr4kfWCb,2018,0.1666666666666666,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkHVZWZAZ,2018,0.5047169811320755,low,0.000000,0.999898,0.000102,0.999898,-0.999898
rJssAZ-0-,2018,0.0377358490566037,low,0.000000,0.999996,0.000004,0.999996,-0.999996
rJma2bZCW,2018,0.8763796909492274,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJlMAAeC-,2018,0.2792494481236203,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rk1FQA0pW,2018,0.4666666666666667,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJqfKPJ0Z,2018,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJXMpikCZ,2018,1.0,high,1.000000,0.000000,0.000000,1.000000,1.000000
rJe7FW-Cb,2018,0.2163355408388521,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJrTwxbCb,2018,0.8112582781456954,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJUYGxbCW,2018,0.8940397350993378,low,0.000000,0.798138,0.201862,0.798138,-0.798138
rJfHoM-C-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rk07ZXZRb,2018,0.9056603773584906,low,0.000000,0.999995,0.000005,0.999995,-0.999995
rJTGkKxAZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJUBryZ0W,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJWechg0Z,2018,0.5772626931567328,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryF-cQ6T-,2018,0.3498896247240618,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJNpifWAb,2018,0.8167770419426048,high,1.000000,0.000000,0.000000,1.000000,1.000000
rJvJXZb0W,2018,0.8904109589041096,unknown,0.000000,0.001170,0.998830,0.001170,-0.001169
rJQDjk-0b,2018,0.4724061810154525,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJoXrxZAZ,2018,0.0783664459161147,low,0.000000,0.998674,0.001326,0.998674,-0.998674
rJhR_pxCZ,2018,0.2163355408388521,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJIN_4lA-,2018,0.8113207547169812,high,1.000000,0.000000,0.000000,1.000000,1.000000
rJR2ylbRb,2018,0.4249448123620309,low,0.000000,0.999997,0.000003,0.999997,-0.999997
rJVruWZRW,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJbs5gbRW,2018,0.1258278145695364,low,0.000000,0.999996,0.000004,0.999996,-0.999996
rJLTTe-0W,2018,0.1865342163355408,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJiaRbk0-,2018,0.5662251655629139,unknown,0.000000,0.085097,0.914903,0.085097,-0.085097
rJTutzbA-,2018,0.2947019867549669,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
rJaE2alRW,2018,0.6236203090507726,low,0.000000,0.999664,0.000336,0.999664,-0.999664
rJ4uaX2aW,2018,0.3918322295805739,high,1.000000,0.000000,0.000000,1.000000,1.000000
rJWrK9lAb,2018,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
rJL6pz-CZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ7RBNe0-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJJzTyWCZ,2018,0.2534246575342466,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ7yZ2P6-,2018,0.4794520547945205,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJa90ceAb,2018,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
rJIgf7bAZ,2018,0.4481132075471698,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJGZq6g0-,2018,0.5330188679245284,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJHcpW-CW,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJBwoM-Cb,2018,0.0783664459161147,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ695PxRW,2018,0.0443037974683544,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ6iJmWCW,2018,0.0443037974683544,low,0.000000,0.999876,0.000124,0.999876,-0.999876
rJ3fy0k0Z,2018,0.1179245283018868,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJSr0GZR-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1kjEuHpZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1wEFyWCW,2018,0.569620253164557,low,0.000000,0.999990,0.000010,0.999990,-0.999990
r1uOhfb0W,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1vuQG-CW,2018,0.2947019867549669,low,0.000000,0.999999,0.000001,0.999999,-0.999999
rJ1RPJWAW,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ5C67-C-,2018,0.1633554083885209,low,0.000000,0.999999,0.000001,0.999999,-0.999999
r1tJKuyRZ,2018,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1lfpfZAb,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJFOptp6Z,2018,0.3918322295805739,low,0.000000,0.999980,0.000020,0.999980,-0.999980
rJ33wwxRb,2018,0.5573951434878587,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1kj4ACp-,2018,nan,unknown,0.000000,0.000001,0.999998,0.000001,-0.000001
r1saNM-RW,2018,0.0783664459161147,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1vccClCb,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1gs9JgRZ,2018,0.9801324503311258,high,1.000000,0.000000,0.000000,1.000000,1.000000
r1pW0WZAW,2018,0.4381898454746137,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1ZdKJ-0W,2018,0.8300220750551877,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1YUtYx0-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ8rHkWRb,2018,nan,low,0.000000,0.999983,0.000017,0.999983,-0.999983
r1dHXnH6-,2018,0.863013698630137,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1nzLmWAb,2018,0.1666666666666666,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1VVsebAZ,2018,0.4873417721518987,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1kP7vlRb,2018,0.1258278145695364,low,0.000000,0.999960,0.000040,0.999960,-0.999960
r1ayG7WRZ,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1RF3ExCb,2018,0.430379746835443,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1cLblgCZ,2018,0.2792494481236203,low,0.000000,0.999987,0.000013,0.999987,-0.999987
r1drp-WCZ,2018,0.5099337748344371,low,0.000000,0.999920,0.000080,0.999920,-0.999920
r1Ddp1-Rb,2018,0.9977924944812362,high,1.000000,0.000000,0.000000,1.000000,1.000000
r1SnX5xCb,2018,0.4249448123620309,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1NYjfbR-,2018,0.2468354430379747,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1h2DllAW,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1HNP0eCW,2018,0.2534246575342466,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1iuQjxCZ,2018,0.8410596026490066,low,0.000000,0.999999,0.000001,0.999999,-0.999999
r1BRfhiab,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1HhRfWRZ,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1TA9ZbA-,2018,0.4977924944812362,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1SuFjkRW,2018,0.7075471698113207,low,0.000000,1.000000,0.000000,1.000000,-1.000000
r1ISxGZRb,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1CE9GWR-,2018,0.5739514348785872,low,0.000000,0.999964,0.000035,0.999964,-0.999964
r154_g-Rb,2018,0.5188679245283019,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1Zi2Mb0-,2018,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
r1kNDlbCb,2018,0.7088607594936709,low,0.000000,0.999998,0.000002,0.999998,-0.999998
r1AMITFaW,2018,0.2163355408388521,low,0.000000,0.999920,0.000080,0.999920,-0.999920
r1Kr3TyAb,2018,0.2163355408388521,low,0.000000,0.999999,0.000001,0.999999,-0.999999
SyunbfbAb,2018,0.9333333333333332,high,1.000000,0.000000,0.000000,1.000000,1.000000
r1RQdCg0W,2018,0.0286975717439293,low,0.000000,0.999990,0.000010,0.999990,-0.999990
r15kjpHa-,2018,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
r1AoGNlC-,2018,nan,low,0.000000,0.999938,0.000062,0.999938,-0.999938
SyrGJYlRZ,2018,0.6766004415011038,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Syt0r4bRZ,2018,0.1301369863013698,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SywXXwJAb,2018,0.5518763796909493,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyuWNMZ0W,2018,0.1139240506329113,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyqShMZRb,2018,0.8607594936708861,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyzKd1bCW,2018,0.7384105960264901,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r16Vyf-0-,2018,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
SyvCD-b0W,2018,0.0783664459161147,unknown,0.000000,0.000004,0.999995,0.000004,-0.000004
r11Q2SlRW,2018,0.3924050632911392,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
r1QZ3zbAZ,2018,0.6931567328918322,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syl3_2JCZ,2018,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
SyqAPeWAZ,2018,0.0666666666666666,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r17lFgZ0Z,2018,0.8493150684931506,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SylJ1D1C-,2018,0.847682119205298,high,1.000000,0.000000,0.000000,1.000000,1.000000
SyoDInJ0-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyZipzbCb,2018,0.9433962264150944,high,1.000000,0.000000,0.000000,1.000000,1.000000
Sy_MK3lAZ,2018,0.1179245283018868,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SyjjD1WRb,2018,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
SyxCqGbRZ,2018,0.3726415094339622,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyfiiMZA-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syjha0gAZ,2018,0.3653421633554083,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SybqeKgA-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r111KtCp-,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyjsLqxR-,2018,0.1633554083885209,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyhRVm-Rb,2018,0.8679245283018868,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r17Q6WWA-,2018,0.3112582781456953,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SyXNErg0W,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyVOjfbRb,2018,0.2406181015452538,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyYe6k-CW,2018,0.410377358490566,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyhcXjy0Z,2018,0.4,low,0.000000,0.999934,0.000066,0.999934,-0.999934
Syr8Qc1CW,2018,0.6835443037974683,unknown,0.000000,0.000000,0.999998,0.000000,-0.000000
SyVVXngRW,2018,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
SySpa-Z0Z,2018,0.0286975717439293,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyZI0GWCZ,2018,0.7880794701986755,high,1.000000,0.000000,0.000000,1.000000,1.000000
SySisz-CW,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyUkxxZ0b,2018,0.6103752759381899,low,0.000000,0.999796,0.000204,0.999796,-0.999796
Syg-YfWCW,2018,0.9528301886792452,low,0.000000,0.999999,0.000001,0.999999,-0.999999
SyL9u-WA-,2018,0.4150110375275938,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyPMT6gAb,2018,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SysEexbRb,2018,0.5894039735099338,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyX0IeWAW,2018,0.8207547169811321,low,0.000000,0.999987,0.000013,0.999987,-0.999987
