paper_id,year,citations,influential,source,tier,matched_by,title_sim,author_overlap,s2_paper_id,s2_corpus_id,fetched_window
ryxjH3R5KQ,2019,100.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8625,3.0,a70786dad54fb3c2c87445805d0c8c87db8d3840,53221329.0,2026-08-14..2026-08-16
ryxhB3CcK7,2019,94.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,cef77310f326bd30b172459dbecaedf228fc7b23,67788166.0,2026-08-14..2026-08-16
ryxepo0cFX,2019,236.0,35.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,e2c8a6b49cd999b16ac4dcfdc375563a6932b1c7,67855286.0,2026-08-14..2026-08-16
ryxaSsActQ,2019,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,13ba6adc582dffbee03fba3b06a274ba36fe4c07,164780668.0,2026-08-14..2026-08-16
ryxY73AcK7,2019,389.0,69.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,f0ded4902d7f9c111e50047f8c9494effb7282d1,53292059.0,2026-08-14..2026-08-16
ryxSrhC9KX,2019,44.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,bfd9f718c8e7ec5e3ef47e7cc388fa9918a86525,57761150.0,2026-08-14..2026-08-16
ryxDjjCqtQ,2019,79.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,aea46419847f0a7d0db45b2934f62e3e41a8ad89,57189180.0,2026-08-14..2026-08-16
rylqooRqK7,2019,1015.0,171.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,3f0a2de309f21a957b4741dd68007eb08d9b12e3,56895416.0,2026-08-14..2026-08-16
rylhToC5YQ,2019,19.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.916,2.0,2dd5f068f7b7192e26295c0d866b8718a7e7a4b1,53112381.0,2026-08-14..2026-08-16
rylV6i09tX,2019,30.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,28fdcbe150096451521240371fc5978c4f124afe,52896801.0,2026-08-14..2026-08-16
rylV-2C9KQ,2019,339.0,52.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,f73802729a2fad366fecc9ed6221d2aa2a8a6f38,52944914.0,2026-08-14..2026-08-16
rylNH20qFQ,2019,162.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,7e2f5eca9465cf114043ed6c95ea59d9dbea45a1,57759353.0,2026-08-14..2026-08-16
rylKB3A9Fm,2019,280.0,15.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,caea502325b6a82b1b437c62585992609b5aa542,53104210.0,2026-08-14..2026-08-16
rylDfnCqF7,2019,309.0,54.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,159078136930f3963e01d694faa1b6b51f93c7ec,58014132.0,2026-08-14..2026-08-16
ryl8-3AcFX,2019,78.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,633266814150ab66f0474d7b9a6807b729c7e0af,108308108.0,2026-08-14..2026-08-16
rygunsAqYQ,2019,111.0,21.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,12bc0e235a6389da80564d1c982226faf838b18c,52816401.0,2026-08-14..2026-08-16
rygqqsA9KX,2019,557.0,57.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,034f1c5589644a6b42f50bf61b1628a1c5607fd9,49303347.0,2026-08-14..2026-08-16
rygp3iRcF7,2019,26.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,31b3b0a526683048f69e703d5f098aea0e8a0ce0,53085166.0,2026-08-14..2026-08-16
rygo9iR9F7,2019,42.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,12.0,5f8ad66b4212d42a7db60e3867e8e2dbaf596a33,52984856.0,2026-08-14..2026-08-16
rygnfn0qF7,2019,26.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,ba69c46c62b525941e91d0788d20b6ef91847cc4,59244566.0,2026-08-14..2026-08-16
rygkk305YQ,2019,295.0,31.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,12.0,3321263fd0b2be6011f20d7b74b8ae801741eb21,52986403.0,2026-08-14..2026-08-16
rygk9oA9Ym,2019,48.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,1dd676483a3680d5b782aab0520c8a42370aea9d,174803193.0,2026-08-14..2026-08-16
rygjcsR9Y7,2019,158.0,16.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,e8c5f091420cb75013121dd02ee417ae974ecee1,56657849.0,2026-08-14..2026-08-16
rygjN3C9F7,2019,7.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,99975c642320d963f8e37e9b7ea86c4d706e7ce0,53106207.0,2026-08-14..2026-08-16
ryggIs0cYQ,2019,193.0,25.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,1c42f8ab39e22225ffd3222baeba4863435220a0,49532099.0,2026-08-14..2026-08-16
rygZJ2RcF7,2019,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,c480b92c4e3cf5a7386c4e03364bbdf4dd69a0c0,52890443.0,2026-08-14..2026-08-16
ryfz73C9KQ,2019,83.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,f4a0006ca411f102833b5b73248d23fc51086180,53423620.0,2026-08-14..2026-08-16
ryfaViR9YX,2019,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,526efac55bb2685fbb07a6caed443ce8c8a04bb0,57825775.0,2026-08-14..2026-08-16
ryfMLoCqtQ,2019,152.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,a77dc75ab9d3477cab828f492af638e5c27b5f4a,52876166.0,2026-08-14..2026-08-16
ryf7ioRqFX,2019,38.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,916a119cf9365fd5d5d7d8befdc95e1e69e895de,52937611.0,2026-08-14..2026-08-16
ryf6Fs09YX,2019,16.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,15d0330ef349310db06e7f9babd8f09970905b51,58028743.0,2026-08-14..2026-08-16
ryewE3R5YX,2019,79.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,9e5e1944d4b227a55127264754f17b8437d2fa7f,86396047.0,2026-08-14..2026-08-16
ryetZ20ctX,2019,222.0,24.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ed1f55fb7ba0e3196913027840c4e23155e2e80c,53502621.0,2026-08-14..2026-08-16
ryepUj0qtX,2019,46.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,6625204c81fac0adba369d9ec924ac214e6eebc6,29155623.0,2026-08-14..2026-08-16
ryeh4jA9F7,2019,26.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,48c98b73a397e72b79ebdd2550bd731f3a26b651,52345753.0,2026-08-14..2026-08-16
ryeYHi0ctQ,2019,258.0,48.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,01dd15f339e8da4eb9a23e47983c1b7c480c7196,53073405.0,2026-08-14..2026-08-16
ryeOSnAqYm,2019,45.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,a15763582df784b43548c6d53edfd55568c35168,108367114.0,2026-08-14..2026-08-16
ryeNPi0qKX,2019,71.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,fb29af99e4ef690bcde788442b087fbac087f533,52845092.0,2026-08-14..2026-08-16
rye7knCqK7,2019,322.0,52.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,320f80ad1a95de5824b9477c4e3cec37ee007d10,56895453.0,2026-08-14..2026-08-16
rye4g3AqFm,2019,296.0,16.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,7a327286d3549be1607c1ce153b041b08be151f8,43939886.0,2026-08-14..2026-08-16
ryMQ5sRqYX,2019,109.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,0353d5fea8d8d5948033915f47995e08faef22ef,53245685.0,2026-08-14..2026-08-16
ryGs6iA5Km,2019,10180.0,1800.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,62ed9bf1d83c8db1f9cbf92ea2f57ea90ef683d9,52895589.0,2026-08-14..2026-08-16
ryGkSo0qYm,2019,94.0,16.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,6a432ad86a4c3c37005f8e46212ec4e0abea5482,26103652.0,2026-08-14..2026-08-16
ryGiYoAqt7,2019,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9946,2.0,ca7128d9412a349991325a560544db4dd147013b,53514219.0,2026-08-14..2026-08-16
ryGgSsAcFQ,2019,78.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,6b7c16120ef3324bdca4b8433fb1f89c761e4dfc,52902040.0,2026-08-14..2026-08-16
ryGDEjCcK7,2019,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,942a0cdf7cac12b418513f026acc20582e37fdc7,54468372.0,2026-08-14..2026-08-16
ryG8UsR5t7,2019,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9894,4.0,bc9763d351da3a5c7565db6057cb1855c55431b1,53464471.0,2026-08-14..2026-08-16
ryG2Cs09Y7,2019,13.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,c7b379b098ecb68b75a35d51eb88cf3ccb12195f,52931862.0,2026-08-14..2026-08-16
ryEkcsActX,2019,29.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,f1dd97952cfdd5a8672faa4c6d33321314003323,51924654.0,2026-08-14..2026-08-16
ryE98iR5tm,2019,161.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,c2ed34facd63d72e5d03ba13a6a3956ed6b2ac6c,58006584.0,2026-08-14..2026-08-16
rkzjUoAcFX,2019,163.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,14.0,031c6baabd61f5b654ef4892f8f6ed737ec52511,52881014.0,2026-08-14..2026-08-16
rkzDIiA5YQ,2019,48.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,93a94c2c91da45bafe767a5d742011bb262f81b3,108296106.0,2026-08-14..2026-08-16
rkxw-hAcFQ,2019,104.0,15.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,1dd5e6ea1cff5644f1fb80272d25ab37b3ef64bf,67856290.0,2026-08-14..2026-08-16
rkxusjRctQ,2019,30.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,9d680d06eca51017a94e8d2fa8eb2d50a855214e,49650636.0,2026-08-14..2026-08-16
rkxt8oC9FQ,2019,122.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ecd994f268783c2eac87b722022bd3c10bf77c20,52902685.0,2026-08-14..2026-08-16
rkxraoRcF7,2019,27.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,fe9b0accf0e7d3821bc5d7d62937499a441633c9,59222711.0,2026-08-14..2026-08-16
rkxoNnC5FQ,2019,110.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,1962791d77a5f7555e8921ab9e92f7cd1fd95736,52948121.0,2026-08-14..2026-08-16
rkxn7nR5KX,2019,189.0,20.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,cf17734c10177f6a6aca0cf83af854a8108454c8,52986657.0,2026-08-14..2026-08-16
rkxjnjA5KQ,2019,127.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,0d38284025bd0eabf92399b35df189ae1e034236,49313355.0,2026-08-14..2026-08-16
rkxhX209FX,2019,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,040554cb15b785dff9d4f5f9ce81e0523ba5d767,57373801.0,2026-08-14..2026-08-16
rkxfjjA5Km,2019,29.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9929,2.0,0d85ad6cec690274cbdc8947ca19c8e26bba2a75,88523489.0,2026-08-14..2026-08-16
rkxd2oR9Y7,2019,21.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,e65ad78ab5bf8932b474ae5661509705100bd18b,47011815.0,2026-08-14..2026-08-16
rkxciiC9tm,2019,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,a88d54c168a84ed8a04d2a32be0b5939586b5792,53415112.0,2026-08-14..2026-08-16
rkxacs0qY7,2019,274.0,43.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,69555845bf26bf930ecbfc223fa0ee454b2d58df,68137503.0,2026-08-14..2026-08-16
rkxaNjA9Ym,2019,47.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,24c338254c60e9a53443af4d4d99b8333a2a0e81,57189428.0,2026-08-14..2026-08-16
rkxQ-nA9FX,2019,146.0,32.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3dfb0a18ab5a5413c50d911e49b3c83b1a9383a3,54464191.0,2026-08-14..2026-08-16
rkxJus0cFX,2019,30.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,44f137984b5c56798684dd0dbfc7ab0c13f47a93,52008288.0,2026-08-14..2026-08-16
rkx1m2C5YQ,2019,129.0,25.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,a753a9a34fc19e43e03786f4a01011146f7c6e5c,86625937.0,2026-08-14..2026-08-16
rklz9iAcKQ,2019,3069.0,569.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,967a21a111757d6af7f7a25ca7ea2bdf6d505098,52877454.0,2026-08-14..2026-08-16
rklwwo05Ym,2019,13.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,717892acc8767a028218b5053ebe57a4f59685d1,43922508.0,2026-08-14..2026-08-16
rklhb2R9Y7,2019,11.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6804,5.0,226bf05765f706bc71f604679295d4df0970b0a7,102350686.0,2026-08-14..2026-08-16
rklaWn0qK7,2019,160.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,e2be7cd38737099a741184ad62587a3fd226db55,68221207.0,2026-08-14..2026-08-16
rklXaoAcFX,2019,164.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,675a69b76da4201c71eda467a31270e08354902d,46893897.0,2026-08-14..2026-08-16
rkl6As0cF7,2019,169.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,bb905c6b8d9abe84adad1c6784e6037dc9516e95,59316728.0,2026-08-14..2026-08-16
rkl42iA5t7,2019,42.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.3519,3.0,4af489827f083698abaf3aaefdf46442da1d703f,209202715.0,2026-08-14..2026-08-16
rkgwuiA9F7,2019,34.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,be1d95f5093846843ac3f7995dae1c506013ec3e,43946235.0,2026-08-14..2026-08-16
rkgv9oRqtQ,2019,19.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.5376,2.0,89afd0a443c979eaa06b398d69a21ef958864c8c,59599607.0,2026-08-14..2026-08-16
rkgsvoA9K7,2019,123.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,aca21e3f69d56b6e8df86d996411c63fd79b2037,57759376.0,2026-08-14..2026-08-16
rkgoyn09KQ,2019,21.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.973,4.0,ed01746601d9cb7724568645d8b53876f6cd7c16,52947902.0,2026-08-14..2026-08-16
rkgd0iA9FQ,2019,120.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,f0a8159948d0b5d5035980c97b88038d444a1454,52944421.0,2026-08-14..2026-08-16
rkgbwsAcYm,2019,181.0,40.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,98627a34761bad5bd0582a7b03988de780b2d06b,59316418.0,2026-08-14..2026-08-16
rkgW0oA9FX,2019,304.0,29.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,89c10e08902cb90abbe1276a3042b93c2f9c78b4,53113128.0,2026-08-14..2026-08-16
rkgT3jRct7,2019,18.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,0dde473b9280b115ae4405e5dc936a6e913aa573,67856680.0,2026-08-14..2026-08-16
rkgKBhA5Y7,2019,262.0,31.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,98286df6d923d787f26e034bbaf3a5a64ac29cb1,108297336.0,2026-08-14..2026-08-16
rkgK3oC5Fm,2019,47.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,1c57f1d3c1191df543f81fb56c2ec5ded1bc5488,52901998.0,2026-08-14..2026-08-16
rkevMnRqYQ,2019,56.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,d35f9c78fc6d656d530aac2ed9f2aae6137b9041,60441381.0,2026-08-14..2026-08-16
rket4i0qtX,2019,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,3f45e8e9c56e4fc3f132072ee4867a89f927687d,57189520.0,2026-08-14..2026-08-16
rkeqCoA5tX,2019,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.75,3.0,3353233cdaefe3d91d32a0590ce0c1ea33615a1f,61153640.0,2026-08-14..2026-08-16
rkemqsC9Fm,2019,10.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,e0ac65da87d98a1af4a43a37a020a001ad478c3c,108334676.0,2026-08-14..2026-08-16
rke_YiRct7,2019,98.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ab0813895b5a7df2bffd34808a8974d7220ac36b,52893515.0,2026-08-14..2026-08-16
rkeYUsRqKQ,2019,20.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,6e173c90553ea9e77c105069f4aa18ed85b736c3,67956318.0,2026-08-14..2026-08-16
rkeUrjCcYQ,2019,76.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9762,3.0,3f66a6432d93cbf87f7b86d483dccff8ce619252,52877309.0,2026-08-14..2026-08-16
rkeT8iR9Y7,2019,8.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,cf88e9079e57de522b8c6a5b001bca87ea6e5613,52901440.0,2026-08-14..2026-08-16
rkeMHjR9Ym,2019,47.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,0a065f42ccbb3bf54ddcb5e1963c6694f0de8d2c,52179664.0,2026-08-14..2026-08-16
rke8ZhCcFQ,2019,87.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,466f9661fba46a682bd9de9374499f32016d23d6,53027350.0,2026-08-14..2026-08-16
rke4HiAcY7,2019,94.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,7c789f89fd2a53d281cb67506a78a94f5c932333,53951481.0,2026-08-14..2026-08-16
rke41hC5Km,2019,95.0,11.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,81b61f10d840e6797acb18f02a2c9afb7fa95306,53369150.0,2026-08-14..2026-08-16
rkVOXhAqY7,2019,153.0,32.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,dcc2153afbbf2a21273d3ef02218805892a25e94,86765551.0,2026-08-14..2026-08-16
rkMnHjC5YQ,2019,17.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,6740d75624789cfc9a8cb654664ed66c977205cc,29163480.0,2026-08-14..2026-08-16
rkMhusC5Y7,2019,11.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,0817ceff5c8819fa3d79bb3489a28547f1e52b1a,52880337.0,2026-08-14..2026-08-16
rkMW1hRqKX,2019,45.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,6ffe584f5edad5e343a30892ec54f1ef8b8e740e,52909749.0,2026-08-14..2026-08-16
rkMD73A5FX,2019,28.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,a813d79c97ba7ec3e462c3c716c5d82f137d5a19,54477728.0,2026-08-14..2026-08-16
rkGG6s0qKQ,2019,159.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,f91b05894b387cdb5186193359c2943febd49f3e,49671009.0,2026-08-14..2026-08-16
rk4Wf30qKQ,2019,99.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,dcbd26094751f5064a6d9b8c7e0a347d49e0d3a5,52938514.0,2026-08-14..2026-08-16
rk4Qso0cKm,2019,188.0,31.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,c1f76891bdfa07d9a61ad11a15de13b139b20d2a,52909682.0,2026-08-14..2026-08-16
rJxug2R9Km,2019,15.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,30ae05d17cc6946ca972ea56eb5b02dc2a401826,59222741.0,2026-08-14..2026-08-16
rJxpuoCqtQ,2019,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8962,1.0,a58502ee5fe41bd373126d611972df5af899b91d,54445121.0,2026-08-14..2026-08-16
rJxgknCcK7,2019,1089.0,150.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,8afa6dd9f9ac46462a1fb70a757c4ae1cd45bbf6,52908831.0,2026-08-14..2026-08-16
rJx_b3RqY7,2019,4.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.451,4.0,3baab12ed181f5aba9fa1ac43d6e637767937c47,216056665.0,2026-08-14..2026-08-16
rJxXDsCqYX,2019,3.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,73edd8f4a310c1738be1bc95b0df79ce1ffdd5d7,53737457.0,2026-08-14..2026-08-16
rJxNAjC5F7,2019,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,04c57bfddd16eea5547df8906180f9b6e86d7e9d,52911170.0,2026-08-14..2026-08-16
rJxMM2C5K7,2019,20.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,4b056f7aeb630246aaf5824fb79929db4f04e986,91184552.0,2026-08-14..2026-08-16
rJxHsjRqFQ,2019,276.0,25.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,11.0,ebff4eb2f94dcf38171a5ca6a24ee95bc8e88c10,43968607.0,2026-08-14..2026-08-16
rJlnB3C5Ym,2019,1672.0,158.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,4a1004ecd34118116344633c7cdcc34493c423ee,52978527.0,2026-08-14..2026-08-16
rJlk6iRqKX,2019,382.0,48.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,b862efa06baea0b032214675eb3c3645d5d69d46,49672236.0,2026-08-14..2026-08-16
rJliMh09F7,2019,223.0,21.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,cc8a7a229151d17b1088d059fc471da2cea718c3,59291917.0,2026-08-14..2026-08-16
rJlg1n05YX,2019,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,4c5025796ff280af2c9e65296d371bbac89db3fd,52957138.0,2026-08-14..2026-08-16
rJlcV2Actm,2019,32.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6528,5.0,8e7d4c53290e7183218d8318857bb02fe854c211,220249683.0,2026-08-14..2026-08-16
rJlMBjAcYX,2019,12.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,2aaa0cfb9a3a2a5db6b362d041b569a8a7451a23,29160606.0,2026-08-14..2026-08-16
rJlJ-2CqtX,2019,68.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8174,6.0,2c18f0c1f00bf079d536c66df6ab614a0147e5ea,61153668.0,2026-08-14..2026-08-16
rJlHIo09KQ,2019,15.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,873102f1920b42219f729ac2dedcf9cfee2d7f9d,52100350.0,2026-08-14..2026-08-16
rJlEojAqFm,2019,85.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,6ce08c7259b1dca6dd6b1e19f1037e974b12621e,52891534.0,2026-08-14..2026-08-16
rJlDnoA5Y7,2019,79.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,3f67f9c8a97dc2a0b7c40d1ced73294133e67aa1,54472058.0,2026-08-14..2026-08-16
rJl8viCqKQ,2019,298.0,60.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,610c67ffebfcd256b876f0dc6fa4cb75fbf9140d,57189196.0,2026-08-14..2026-08-16
rJl4BsR5KX,2019,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,85adfc9ac8069d658bd2a904eb12e5e548e7bb76,13744683.0,2026-08-14..2026-08-16
rJl2E3AcF7,2019,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,06b1814402b062e6af0465a17f55babc5bfd1a47,53365802.0,2026-08-14..2026-08-16
rJl0r3R9KX,2019,230.0,34.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9919,4.0,6d64363e52cd7ecad99d7ce6ae849f245dfbbf92,68220930.0,2026-08-14..2026-08-16
rJl-b3RcF7,2019,4362.0,583.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,21937ecd9d66567184b83eca3d3e09eb4e6fbd60,53388625.0,2026-08-14..2026-08-16
rJl-HsR9KX,2019,194.0,21.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,e900e21f2d1b49633394913ff8b1e585469806e6,86571678.0,2026-08-14..2026-08-16
rJgz8sA5F7,2019,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.5736,2.0,0cea730308d6d78955c6f38123d497f1ec0313fa,220889528.0,2026-08-14..2026-08-16
rJgvf3RcFQ,2019,49.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,c1ec9d7dbf89d28a79adf8b741a7f9a2c4106e35,86492460.0,2026-08-14..2026-08-16
rJgfjjC9Ym,2019,46.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,ea9a7ebdbf99e2ef1934af77b39f74182bc1a4fa,59158824.0,2026-08-14..2026-08-16
