paper_id,year,decision,answer,p_accept,p_reject,p_unknown,lap,ud
rygGQyrFvH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkg-TJBFPB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Byx83s09Km,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJgTZ3C5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkxoh24FPH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rke7geHtwH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rke3TJrtPS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BylE1205Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1g5b2RcKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1e13s05YX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkQqq0gRb,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SJzqpj09YQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlnOhVYPS,2020,Accept (Poster),rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rkxQ-nA9FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJxqZkSFDB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryghZJBKPS,2020,Accept (Talk),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ByGVui0ctm,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ByGOuo0cYm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl63fZRb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rygrBhC5tQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
S1cZsf-RW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HyGBdo0qFm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
HJePy3RcF7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rybAWfx0b,2018,Invite to Workshop Track,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rytstxWAW,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rydeCEhs-,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryZERzWCZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryZElGZ0Z,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryup8-WCW,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rypT3fb0b,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry_WPG-A-,2018,Accept (Poster),accepted,0.999999,0.000001,0.000000,1.000000,0.999997
ryacTMZRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rybDdHe0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryjw_eAaZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rye7IMbAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryZ3KCy0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryQu7f-RZ,2018,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryb83alCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryRh0bb0Z,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryj0790hb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryserbZR-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryTp3f-0-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryiAv2xAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylejExC-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryUlhzWCZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryHM_fbA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryepFJbA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rytNfI1AZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry8dvM-R-,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryBnUWb0b,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryH_bShhW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryOG3fWCW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryF-cQ6T-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry6-G_66b,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryY4RhkCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry018WZAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryCM8zWRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry4S90l0b,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry-TW-WAb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryG6xZ-RZ,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryH20GbRW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryA-jdlA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ry0WOxbRZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkr1UDeC-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryALZdAT-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryDNZZZAW,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryk77mbRZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry4SNTe0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkrWCJWAW,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkxY-sl0W,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkhxwltab,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkvDssyRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkmu5b0a-,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,0.999999
rkmtTJZCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkhCSO4T-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkfOvGbCW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkdU7tCaZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkpoTaxA-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkfbLilAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkgOLb-0W,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkrC3GbRW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkcQFMZRb,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkmoiMbCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkYTTf-AZ,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkcya1ZAW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkZB1XbRZ,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkeZRGbRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkZzY-lCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkw-jlb0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkQu4Wb0Z,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkaT3zWCZ,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ry9tUX_6-,2018,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rkRwGg-0Z,2018,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkTBjG-AZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkPLzgZAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkYgAJWCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkQsMCJCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkONG0xAW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkc_hGb0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkaqxm-0b,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkWN3g-AZ,2018,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rkMt1bWAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk9kKMZ0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkO3uTkAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkEfPeZRb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkHVZWZAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkTS8lZAb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkQkBnJAb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJssAZ-0-,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rk8wKk-R-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk6cfpRjZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkGZuJb0b,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJwelMbR-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJv4XWZA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJqfKPJ0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk1FQA0pW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkA1f3NpZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk07ZXZRb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJr4kfWCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJrTwxbCb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkEtzzWAb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJvJXZb0W,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk6qdGgCZ,2018,Reject,rejected,0.000005,0.999995,0.000000,1.000000,-0.999989
rk8R_JWRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJXMpikCZ,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJlMAAeC-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJoXrxZAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJVruWZRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJfHoM-C-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJiaRbk0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJe7FW-Cb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJaE2alRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJa90ceAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJma2bZCW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJNpifWAb,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJUYGxbCW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJhR_pxCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJUBryZ0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJR2ylbRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJSr0GZR-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJL6pz-CZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJTGkKxAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJbs5gbRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJWrK9lAb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJLTTe-0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJQDjk-0b,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJzIBfZAb,2018,Accept (Poster),accepted,0.999999,0.000000,0.000001,0.999999,0.999999
rJWechg0Z,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkHywl-A-,2018,Accept (Poster),accepted,0.999999,0.000000,0.000001,0.999999,0.999999
rJIN_4lA-,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJFOptp6Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ7RBNe0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJTutzbA-,2018,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ695PxRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ7yZ2P6-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJJzTyWCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJGZq6g0-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ3fy0k0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJBwoM-Cb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ6iJmWCW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ8rHkWRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJHcpW-CW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1vccClCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ5C67-C-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJIgf7bAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1tJKuyRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1vuQG-CW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ1RPJWAW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1wEFyWCW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1kjEuHpZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1pW0WZAW,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1drp-WCZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1uOhfb0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lfpfZAb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ33wwxRb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1nzLmWAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gs9JgRZ,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1h2DllAW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1iuQjxCZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk6H0ZbRb,2018,Invite to Workshop Track,unknown,0.000001,0.989012,0.010987,0.989013,-0.989011
r1YUtYx0-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1ZdKJ-0W,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1kP7vlRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1Zi2Mb0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1kNDlbCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1ayG7WRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,0.999999
r1dHXnH6-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1VVsebAZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1cLblgCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1Ddp1-Rb,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1SnX5xCb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1kj4ACp-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1HhRfWRZ,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1QZ3zbAZ,2018,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1AoGNlC-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1TA9ZbA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1HNP0eCW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1CE9GWR-,2018,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1BRfhiab,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1Kr3TyAb,2018,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1ISxGZRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1NYjfbR-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1RQdCg0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r154_g-Rb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1SuFjkRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1AMITFaW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r15kjpHa-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r111KtCp-,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SywXXwJAb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syt0r4bRZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1saNM-RW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyuWNMZ0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyrGJYlRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r17lFgZ0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r16Vyf-0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyqShMZRb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyvCD-b0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r17Q6WWA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SysEexbRb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syr8Qc1CW,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyqAPeWAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ4uaX2aW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1RF3ExCb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r11Q2SlRW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syjha0gAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyoDInJ0-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyjsLqxR-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syl3_2JCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyjjD1WRb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxCqGbRZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyzKd1bCW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyYYPdg0-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyhcXjy0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyX0IeWAW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syg-YfWCW,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyXNErg0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SybqeKgA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyhRVm-Rb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyfiiMZA-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyW4Gjg0W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyUkxxZ0b,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SylJ1D1C-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyVOjfbRb,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sy_MK3lAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyOK1Sg0W,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyGT_6yCZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyZipzbCb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SySpa-Z0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyPMT6gAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyProzZAW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyKoKWbC-,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyVVXngRW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SySaJ0xCZ,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyYe6k-CW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sy8XvGb0-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyELrEeAb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SySisz-CW,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sy-tszZRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyJS-OgR-,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyJ7ClWCb,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyL9u-WA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyAbZb-0Z,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sy-dQG-Rb,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Sy2ogebAW,2018,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Sy3fJXbA-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sy5OAyZC-,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyBBgXWAZ,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkwAEQbAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sy4c-3xRW,2018,Invite to Workshop Track,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SktLlGbRZ,2018,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SkymMAxAb,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sy21R9JAW,2018,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyF7Erp6W,2018,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
