paper_id,team_size,first_author_h_index,max_h_index,mean_h_index,top_institution_flag,industry_flag,us_team_flag
S1l-C0NtwS,6,16.0,65.0,37.666666666666664,1,0,1
S1l66nNFvB,3,18.0,29.0,22.666666666666668,0,0,0
S1l6ITVKPS,6,48.0,48.0,17.833333333333332,1,1,0
S1l8oANFDH,4,11.0,44.0,21.25,1,0,1
S1lBTerYwH,5,17.0,97.0,39.0,1,1,1
S1lBVgHYvr,3,20.0,65.0,33.0,1,0,1
S1lDV3RcKm,3,6.0,32.0,15.666666666666666,0,0,1
S1lEX04tPr,5,14.0,77.0,31.8,0,0,1
S1lF8xHYwS,4,27.0,139.0,72.0,0,0,1
S1lHfxBFDH,6,8.0,15.0,10.666666666666666,0,0,0
S1lIMn05F7,2,16.0,16.0,14.5,0,0,1
S1lN69AT-,2,10.0,16.0,13.0,0,0,0
S1lOTC4tDS,4,20.0,60.0,40.75,1,1,1
S1lPShAqFm,3,10.0,29.0,17.333333333333332,0,0,0
S1lSapVtwS,4,14.0,106.0,41.5,1,0,1
S1lTEh09FQ,3,20.0,32.0,19.0,1,0,1
S1lTg3RcFm,2,5.0,47.0,26.0,0,0,1
S1lTg3RqYQ,5,21.0,167.0,60.4,1,1,0
S1lVhxSYPH,4,10.0,24.0,14.25,0,0,1
S1lVniC5Y7,1,1.0,1.0,1.0,0,0,0
S1lXnhVKPr,6,25.0,82.0,23.333333333333332,0,0,1
S1ldO2EFPr,2,10.0,34.0,22.0,0,0,0
S1lg0jAcYm,2,8.0,37.0,22.5,0,0,1
S1lhbnRqF7,5,34.0,82.0,39.6,1,1,1
S1lqMn05Ym,10,9.0,60.0,28.7,1,1,1
S1lslCEYPB,5,18.0,21.0,14.0,0,0,1
S1ltg1rFDS,4,27.0,32.0,25.75,1,1,1
S1lukyrKPr,4,12.0,43.0,30.25,0,0,1
S1lvm305YQ,6,6.0,34.0,16.5,1,0,0
S1lvn0NtwH,2,7.0,25.0,16.0,1,0,1
S1lxKlSKPH,4,33.0,84.0,43.0,1,1,1
S1ly10EKDS,4,13.0,36.0,26.0,0,0,1
S1ly2grtvB,4,2.0,22.0,9.5,0,0,0
S1lyyANYwr,3,5.0,67.0,25.333333333333332,0,0,0
S1m6h21Cb,7,32.0,64.0,35.57142857142857,1,1,1
S1nQvfgA-,4,18.0,62.0,35.0,1,0,1
S1p31z-Ab,7,24.0,83.0,33.857142857142854,1,0,1
S1pWFzbAW,7,22.0,64.0,36.42857142857143,1,0,1
S1sRrN-CW,5,22.0,83.0,44.4,0,0,1
S1sqHMZCb,4,11.0,81.0,41.0,1,1,1
S1tWRJ-R-,3,3.0,33.0,19.666666666666668,0,0,0
S1v4N2l0-,3,17.0,47.0,31.0,0,0,1
S1viikbCW,5,38.0,64.0,41.6,1,1,1
S1vuO-bCW,4,19.0,112.0,47.0,1,1,1
S1x0CnEtvB,4,27.0,80.0,48.5,0,0,1
S1x1IkHtPr,2,14.0,39.0,26.5,1,0,0
S1x2Fj0qKQ,3,17.0,96.0,46.0,0,0,1
S1x2PCNKDB,9,14.0,59.0,23.333333333333332,1,1,0
S1x4ghC9tQ,5,23.0,24.0,20.2,1,1,0
S1xBioR5KX,2,17.0,17.0,16.5,0,0,0
S1xCPJHtDB,14,31.0,112.0,31.785714285714285,1,1,1
S1xCcpNYPr,5,10.0,69.0,29.0,1,0,0
S1xCuTNYDr,6,8.0,97.0,36.666666666666664,1,0,1
S1xDcSR6W,3,12.0,41.0,23.0,0,0,0
S1xFl64tDr,6,13.0,60.0,23.166666666666668,0,0,1
S1xI_TEtwS,4,15.0,30.0,20.0,0,0,0
S1xJ4JHFvS,5,4.0,41.0,25.6,0,0,1
S1xJFREKvB,4,23.0,48.0,20.5,0,0,1
S1xKYJSYwS,6,4.0,37.0,18.333333333333332,0,0,0
S1xKd24twB,3,9.0,112.0,54.666666666666664,1,0,1
S1xLN3C9YX,3,7.0,62.0,28.666666666666668,0,0,1
S1xLZ2R5KQ,2,2.0,40.0,21.0,0,0,0
S1xLuRVFvr,3,14.0,64.0,31.333333333333332,1,1,1
S1xNEhR9KX,5,12.0,26.0,15.4,0,0,1
S1xNb2A9YX,3,7.0,17.0,10.333333333333334,0,0,1
S1xRnxSYwS,5,8.0,59.0,27.6,0,0,1
S1xRxgSFvH,4,9.0,89.0,32.25,1,0,0
S1xSzyrYDB,4,3.0,43.0,12.25,1,0,1
S1xWh1rYwB,4,1.0,61.0,23.0,1,1,1
S1xaf6VFPB,3,8.0,25.0,14.0,0,0,1
S1xcx3C5FX,4,4.0,57.0,27.0,1,0,1
S1xiOjC9F7,5,35.0,101.0,55.4,1,1,1
S1xitgHtvS,3,23.0,29.0,21.666666666666668,1,1,0
S1xjJpNYvB,4,4.0,18.0,8.0,0,0,0
S1xnXRVFwH,4,18.0,35.0,25.5,0,0,0
S1xoy3CcYX,4,3.0,23.0,7.25,1,1,1
S1xq3oR5tQ,4,9.0,62.0,24.0,1,0,1
S1xqRTNtDr,5,10.0,39.0,18.2,0,0,0
S1xsG0VYvB,7,3.0,45.0,15.714285714285714,1,0,1
S1xtAjR5tX,10,71.0,88.0,45.6,0,0,1
S1xtORNFwH,5,144.0,144.0,77.2,1,1,1
S1xxx64YwH,5,9.0,112.0,34.6,0,0,0
S1xzyhR9Y7,2,11.0,25.0,18.0,0,0,1
S1z9ehAqYX,4,13.0,29.0,19.0,0,0,0
S1zk9iRqF7,3,11.0,69.0,37.333333333333336,1,1,1
S1zz2i0cY7,3,18.0,24.0,18.0,1,1,1
SJ-C6JbRW,8,64.0,94.0,38.25,1,0,1
SJ19eUg0-,4,17.0,78.0,44.25,1,0,1
SJ1Xmf-Rb,2,10.0,41.0,25.5,0,0,1
SJ1fQYlCZ,2,1.0,15.0,8.0,0,0,0
SJ1nzBeA-,3,22.0,53.0,37.0,1,1,1
SJ3dBGZ0Z,3,32.0,65.0,32.333333333333336,1,0,1
SJ4Z72Rctm,4,18.0,60.0,37.25,1,1,0
SJ71VXZAZ,3,22.0,63.0,34.333333333333336,0,0,0
SJA7xfb0b,5,18.0,47.0,26.4,1,1,1
SJCPLLpaW,4,20.0,75.0,32.75,1,0,1
SJCq_fZ0Z,7,21.0,185.0,44.42857142857143,1,0,1
SJD8YjCpW,2,14.0,74.0,44.0,1,0,1
SJDJNzWAZ,3,27.0,82.0,47.0,0,0,0
SJDYgPgCZ,2,32.0,32.0,32.0,0,0,0
SJGvns0qK7,6,10.0,64.0,19.666666666666668,1,0,1
SJGyFiRqK7,3,1.0,50.0,20.666666666666668,0,0,0
SJIA6ZWC-,2,7.0,44.0,25.5,0,0,0
SJJQVZW0b,3,17.0,78.0,54.666666666666664,0,0,1
SJJinbWRZ,5,11.0,125.0,41.4,1,0,1
SJJySbbAZ,4,45.0,45.0,24.75,0,0,0
SJLhxnRqFQ,6,11.0,17.0,10.166666666666666,0,0,1
SJLy_SxC-,5,6.0,101.0,38.6,1,0,1
SJMBM2RqKQ,4,12.0,139.0,59.0,1,1,1
SJMnG2C9YX,4,25.0,73.0,50.25,0,0,0
SJNRHiAcYX,2,14.0,29.0,21.5,0,0,1
SJOl4DlCZ,2,1.0,26.0,13.5,0,0,0
SJPpHzW0-,5,52.0,52.0,31.2,1,1,1
SJQHjzZ0-,4,8.0,42.0,26.0,0,0,1
SJQO7UJCW,5,15.0,149.0,44.8,0,0,1
SJSVuReCZ,4,5.0,46.0,27.0,0,0,0
SJTB5GZCb,5,9.0,185.0,50.0,1,0,1
SJUX_MWCZ,3,12.0,66.0,42.666666666666664,1,1,1
SJa1Nk10b,4,6.0,101.0,45.75,1,0,1
SJa9iHgAZ,6,,185.0,50.6,0,0,0
SJaP_-xAb,3,70.0,73.0,53.666666666666664,1,0,1
SJahqJZAW,3,35.0,35.0,27.666666666666668,0,0,0
SJdCUMZAW,10,3.0,60.0,28.1,1,1,1
SJe-HkBKDS,2,0.0,13.0,6.5,0,0,0
SJe3HiC5KX,4,21.0,60.0,34.0,0,0,0
SJe5P6EYvS,3,7.0,46.0,24.0,0,0,0
SJe8DsR9tm,4,3.0,19.0,10.5,0,0,0
SJe9qT4YPr,2,17.0,132.0,74.5,0,0,0
SJe9rh0cFX,4,9.0,42.0,27.25,0,0,1
SJeC2TNYwB,3,32.0,65.0,41.666666666666664,1,0,1
SJeD3CEFPH,4,7.0,69.0,40.0,0,0,1
SJeHwJSYvH,5,6.0,36.0,25.0,0,0,0
SJeLIgBKPS,2,9.0,24.0,16.5,0,0,1
SJeNz04tDS,2,17.0,62.0,39.5,1,0,1
SJeOAJStwB,3,5.0,21.0,12.333333333333334,0,0,0
SJeQEp4YDH,3,11.0,35.0,23.0,0,0,1
SJeQGJrKwH,7,2.0,68.0,25.857142857142858,0,0,1
SJeT_oRcY7,3,7.0,77.0,32.666666666666664,0,0,0
SJeUAj05tQ,3,5.0,60.0,24.666666666666668,0,0,0
SJeUm1HtDH,3,15.0,72.0,39.0,0,0,0
SJeW-A4tDS,2,1.0,67.0,34.0,1,1,1
SJeX2aVFwH,2,42.0,42.0,23.5,0,0,1
SJeXJANFPr,2,6.0,67.0,36.5,1,0,0
SJeXSo09FQ,3,15.0,39.0,22.333333333333332,0,0,0
SJeY-1BKDS,4,9.0,81.0,30.0,1,0,1
SJeYe0NtvH,6,23.0,94.0,39.5,1,0,1
SJecKyrKPH,3,8.0,11.0,9.0,1,0,1
SJeeL04KvH,1,17.0,17.0,17.0,0,0,0
SJefPkSFPr,5,3.0,89.0,33.2,0,0,1
SJegkkrYPS,4,2.0,17.0,5.5,0,0,0
SJekyhCctQ,5,10.0,107.0,44.25,0,0,1
SJem8lSFwB,5,15.0,45.0,20.4,0,0,1
SJeoE0VKDS,3,4.0,67.0,27.666666666666668,0,0,0
SJeq9JBFvH,3,12.0,34.0,20.333333333333332,1,1,0
SJeqs6EFvB,6,4.0,53.0,25.333333333333332,0,0,1
SJequsCqKQ,3,4.0,55.0,33.0,1,0,1
SJerEhR5Km,2,3.0,31.0,17.0,0,0,0
SJetQpEYvB,5,14.0,67.0,30.0,1,1,1
SJexHkSFPS,7,12.0,112.0,33.857142857142854,1,1,1
SJezGp4YPr,2,6.0,36.0,21.0,0,0,1
SJf6BhAqK7,4,13.0,27.0,16.25,1,1,1
SJfFTjA5KQ,4,19.0,68.0,31.0,1,0,1
SJfHg2A5tQ,4,7.0,13.0,9.0,1,1,1
SJfPFjA9Fm,5,7.0,42.0,23.4,0,0,0
SJfZKiC5FX,4,18.0,66.0,33.75,1,0,0
SJfb5jCqKm,3,7.0,37.0,16.333333333333332,0,0,0
SJg1lxrYwS,2,18.0,125.0,71.5,1,1,1
SJg4Y3VFPS,4,9.0,62.0,20.75,1,1,1
SJg5J6NtDr,10,7.0,112.0,29.6,1,1,1
SJg6nj09F7,3,36.0,36.0,22.333333333333332,1,1,1
SJg7IsC5KQ,3,6.0,57.0,28.333333333333332,0,0,0
SJg7KhVKPH,4,12.0,52.0,37.75,0,0,0
SJg9z6VFDr,4,19.0,64.0,34.5,0,0,1
SJgBQaVKwH,7,19.0,19.0,14.142857142857142,1,1,1
SJgIPJBFvH,5,12.0,82.0,37.6,1,1,1
SJgMK64Ywr,4,36.0,36.0,28.5,1,1,1
SJgNkpVFPr,4,12.0,70.0,33.5,0,0,0
SJgNwi09Km,4,13.0,29.0,15.75,0,0,0
SJgSflHKDr,6,6.0,70.0,30.5,1,0,0
SJgVHkrYDH,5,24.0,78.0,49.8,1,0,1
SJgVU0EKwS,6,14.0,44.0,22.333333333333332,1,1,1
SJgXs1HtwH,4,8.0,92.0,35.75,0,0,0
SJgaRA4FPH,8,10.0,36.0,22.875,1,1,1
SJgdnAVKDH,4,26.0,52.0,35.25,0,0,0
SJgdpxHFvH,4,6.0,13.0,7.75,1,0,1
SJggZnRcFQ,2,5.0,23.0,14.0,0,0,1
SJgiNo0cKX,4,1.0,14.0,9.0,0,0,0
SJgn3lBtwH,4,15.0,31.0,23.0,0,0,1
SJgn464tPB,3,11.0,62.0,26.333333333333332,0,0,0
SJgndT4KwB,2,14.0,14.0,11.0,1,0,1
SJgob6NKvH,3,36.0,36.0,34.333333333333336,0,0,0
SJgs1n05YQ,6,33.0,65.0,35.166666666666664,1,0,1
SJgs8TVtvr,4,14.0,33.0,17.0,1,0,0
SJgsCjCqt7,5,6.0,50.0,15.6,0,0,1
SJgw51HFDr,2,3.0,31.0,17.0,0,0,0
SJgwNerKvB,4,8.0,25.0,16.75,0,0,0
SJgw_sRqFQ,6,6.0,47.0,29.0,0,0,0
SJgwf04KPr,3,13.0,124.0,64.33333333333333,1,1,1
SJgwzCEKwH,5,25.0,54.0,34.8,0,0,1
SJgzLkBKPB,7,6.0,68.0,17.714285714285715,0,0,1
SJgzXaNFwS,5,15.0,44.0,24.6,0,0,0
SJi9WOeRb,2,29.0,43.0,36.0,0,0,0
SJiHOSeR-,1,16.0,16.0,16.0,0,0,0
SJiHXGWAZ,4,46.0,65.0,51.5,0,0,1
SJky6Ry0W,4,15.0,140.0,44.75,1,0,0
SJl1o2NFwS,8,12.0,76.0,34.75,1,0,1
SJl2niR9KQ,5,11.0,47.0,30.2,1,1,1
SJl2ps0qKQ,5,8.0,50.0,18.6,0,0,0
SJl3CANKvB,5,12.0,41.0,24.6,0,0,1
SJl3h2EYvS,4,20.0,32.0,22.0,1,1,1
SJl47yBYPS,4,13.0,64.0,27.25,0,0,1
SJl5Np4tPr,4,26.0,149.0,65.25,0,0,1
SJl7DsR5YQ,3,39.0,77.0,39.666666666666664,0,0,1
SJl8J30qFX,5,13.0,58.0,29.6,0,0,1
SJl8gnAqtX,4,2.0,17.0,8.75,0,0,1
SJl9PTNYDS,4,7.0,39.0,17.25,1,0,0
SJlDDnVKwS,4,4.0,19.0,9.5,1,1,1
SJlHwkBYDH,5,17.0,73.0,35.8,1,0,1
SJlJSaEFwS,5,14.0,45.0,22.8,0,0,0
SJlJegHFvH,2,4.0,4.0,2.5,0,0,1
SJlKrkSFPH,9,24.0,101.0,32.22222222222222,1,1,1
SJlM0JSFDr,3,29.0,29.0,21.666666666666668,0,0,0
SJlNnhVYDr,6,9.0,59.0,27.166666666666668,0,0,1
SJlOq34Kwr,4,10.0,92.0,45.75,1,0,1
SJlPOCEKvH,3,3.0,40.0,18.0,0,0,1
SJlRF04YwB,7,3.0,70.0,27.428571428571427,1,0,1
SJlRUkrFPS,3,17.0,81.0,37.666666666666664,0,0,1
SJlRWC4FDB,3,5.0,46.0,21.666666666666668,0,0,1
SJlVY04FwH,2,35.0,35.0,30.5,0,0,0
SJlVn6NKPB,3,3.0,6.0,4.666666666666667,1,1,1
SJlWyerFPS,7,9.0,30.0,15.428571428571429,1,1,1
SJlYqRNKDS,2,3.0,63.0,33.0,0,0,0
SJlbGJrtDB,5,16.0,33.0,21.8,0,0,1
SJldZ2RqFX,1,0.0,0.0,0.0,0,0,0
SJldu6EtDS,6,9.0,64.0,25.5,0,0,1
SJleNCNtDH,4,13.0,72.0,37.75,1,0,1
SJlgOjAqYQ,1,2.0,2.0,2.0,0,0,0
SJlh2jR9FX,4,16.0,119.0,70.25,0,0,1
SJlh8CEYDB,2,27.0,53.0,40.0,0,0,0
SJlhPMWAW,2,10.0,47.0,28.5,0,0,0
SJlpM3RqKQ,4,4.0,45.0,26.5,1,0,1
SJlpYJBKvH,5,15.0,74.0,27.8,1,1,1
SJlpy64tvB,6,20.0,35.0,25.5,1,1,1
SJlsFpVtDB,5,8.0,51.0,23.4,0,0,1
SJlxglSFPB,3,4.0,61.0,30.0,0,0,0
SJlyta4YPS,6,5.0,79.0,28.666666666666668,0,0,0
SJmAXkgCb,3,7.0,13.0,8.333333333333334,0,0,0
SJn0sLgRb,1,22.0,22.0,22.0,0,0,0
SJtChcgAW,3,4.0,64.0,37.333333333333336,0,0,0
SJvrXqvaZ,3,7.0,66.0,30.333333333333332,1,0,1
SJvu-GW0b,3,17.0,50.0,27.666666666666668,1,0,1
SJx-j64FDr,4,26.0,59.0,34.5,0,0,1
SJx0PAEFDS,5,19.0,185.0,50.4,0,0,0
SJx0oAEYwH,4,16.0,16.0,9.0,0,0,1
SJx0q1rtvS,3,24.0,119.0,56.333333333333336,1,1,1
SJx1URNKwH,3,17.0,79.0,40.666666666666664,0,0,1
SJx37TEtDH,7,19.0,46.0,29.0,1,1,1
SJx4O34YvS,3,6.0,8.0,6.666666666666667,1,1,1
SJx5kn0cK7,4,4.0,51.0,17.5,0,0,0
SJx63jRqFm,4,19.0,112.0,45.5,1,1,1
SJx94o0qYX,4,16.0,41.0,26.0,0,0,1
SJx9GQb0-,5,13.0,52.0,27.0,0,0,1
SJx9ngStPH,3,14.0,72.0,31.0,0,0,0
SJxAlgrYDr,5,6.0,19.0,8.2,0,0,0
SJxCsj0qYX,6,13.0,97.0,45.166666666666664,1,1,1
SJxDKerKDS,4,4.0,39.0,19.25,1,0,0
SJxE3jlA-,4,4.0,24.0,13.5,0,0,0
SJxE8erKDH,3,8.0,65.0,45.333333333333336,0,0,0
SJxIkkSKwB,3,26.0,26.0,15.666666666666666,0,0,0
SJxIm0VtwH,7,12.0,36.0,24.142857142857142,0,0,1
SJxJtiRqt7,3,1.0,19.0,10.333333333333334,0,0,0
SJxSDxrKDr,2,10.0,54.0,32.0,0,0,0
SJxSOJStPr,4,15.0,45.0,18.5,0,0,0
SJxTZeHFPH,6,11.0,62.0,21.166666666666668,1,0,0
SJxUjlBtwB,4,18.0,86.0,40.5,1,0,1
SJxWS64FwH,4,,57.0,23.666666666666668,0,0,0
SJxZnR4YvB,4,8.0,31.0,17.75,0,0,0
SJx_QJHYDB,5,19.0,61.0,38.4,1,1,1
SJxbHkrKDH,6,3.0,59.0,28.8,1,0,1
SJxeI6EYwS,5,11.0,67.0,32.8,0,0,0
SJxfxnA9K7,5,34.0,131.0,44.2,0,0,1
SJxhNTNYwB,2,6.0,55.0,30.5,0,0,1
SJxjPxSYDH,3,5.0,23.0,10.0,0,0,0
SJxmfgSYDB,2,2.0,31.0,16.5,0,0,1
SJxpsxrYPS,4,28.0,28.0,16.25,0,0,1
SJxrKgStDH,4,11.0,40.0,20.0,1,0,1
SJxsV2R5FQ,3,2.0,65.0,25.666666666666668,1,0,1
SJxstlHFPH,6,23.0,90.0,47.666666666666664,1,0,1
SJxu5iR9KQ,1,10.0,10.0,10.0,0,0,0
SJxy5A4twS,5,3.0,28.0,13.4,0,0,0
SJxzFySKwH,2,13.0,26.0,19.5,0,0,1
SJxzPsAqFQ,4,12.0,21.0,10.0,1,0,1
SJyEH91A-,3,27.0,27.0,19.666666666666668,0,0,0
SJyVzQ-C-,4,14.0,185.0,55.5,0,0,0
SJyfrl-0b,3,18.0,33.0,26.666666666666668,0,0,0
SJz1x20cFQ,4,14.0,76.0,51.25,1,0,1
SJzMATlAZ,2,8.0,92.0,50.0,0,0,0
SJzR2iRcK7,5,18.0,37.0,16.6,0,0,1
SJzRZ-WCZ,3,7.0,56.0,29.333333333333332,0,0,0
SJzYdsAqY7,3,8.0,30.0,20.0,0,0,1
SJzmJEq6W,2,4.0,30.0,17.0,0,0,0
SJzqpj09YQ,5,20.0,20.0,14.4,1,1,1
SJzuHiA9tQ,4,15.0,88.0,55.75,0,0,1
SJzwvoCqF7,5,14.0,31.0,22.2,0,0,1
Sk2u1g-0-,6,20.0,125.0,45.833333333333336,1,1,1
Sk4jFoA9K7,1,11.0,11.0,11.0,0,0,0
Sk4w0A0Tb,1,9.0,9.0,9.0,0,0,0
Sk6fD5yCb,3,6.0,43.0,27.333333333333332,0,0,0
Sk7KsfW0-,4,13.0,34.0,18.5,0,0,0
Sk9yuql0Z,5,29.0,131.0,50.4,0,0,1
SkAK2jg0b,7,25.0,48.0,27.571428571428573,0,0,0
SkBHr1WRW,2,3.0,15.0,9.0,0,0,0
SkBYYyZRZ,3,14.0,121.0,59.0,1,1,1
SkE6PjC9KX,8,12.0,93.0,29.125,1,1,1
SkERSm-0-,4,12.0,77.0,39.75,0,0,0
SkEYojRqtm,6,30.0,76.0,44.5,0,0,1
SkEqro0ctQ,3,17.0,51.0,34.666666666666664,0,0,1
SkF2D7g0b,4,18.0,119.0,40.25,1,1,1
SkFAWax0-,4,23.0,62.0,29.75,0,0,0
SkFEGHx0Z,3,12.0,42.0,20.0,0,0,0
SkFqf0lAZ,7,36.0,69.0,31.285714285714285,1,0,0
SkGQujR5FX,4,3.0,43.0,15.25,1,1,1
SkGpW3C5KX,5,38.0,38.0,30.0,0,0,1
SkGtjjR5t7,3,20.0,20.0,16.333333333333332,1,1,1
SkGuG2R5tm,4,14.0,113.0,55.5,1,1,1
SkHDoG-Cb,3,30.0,39.0,32.0,0,0,1
SkHkeixAW,3,8.0,99.0,40.0,0,0,0
SkJKHMW0Z,3,18.0,65.0,35.0,1,1,1
SkJd_y-Cb,3,13.0,82.0,37.666666666666664,0,0,1
SkMON20ctX,3,6.0,17.0,8.666666666666666,0,0,0
SkMQg3C5K7,4,80.0,80.0,31.25,0,0,1
SkMuPjRcKQ,2,15.0,15.0,12.0,0,0,0
SkMwpiR9Y7,3,11.0,74.0,35.333333333333336,0,0,1
SkMx_iC9K7,2,13.0,50.0,31.5,0,0,0
SkNQeiRpb,2,21.0,28.0,24.5,1,1,1
SkNSehA9FQ,3,11.0,34.0,15.666666666666666,0,0,1
SkNksoRctQ,1,17.0,17.0,17.0,0,0,0
SkOb1Fl0Z,4,19.0,78.0,30.0,0,0,0
SkPoRg10b,2,20.0,65.0,42.5,0,0,0
SkRsFSRpb,2,5.0,24.0,14.5,0,0,1
SkT5Yg-RZ,6,17.0,76.0,35.833333333333336,1,0,1
SkVe3iA9Ym,3,21.0,21.0,11.666666666666666,0,0,0
SkVhlh09tX,5,21.0,52.0,31.8,1,0,1
SkVqXOxCb,7,29.0,53.0,23.0,0,0,0
SkYMnLxRW,3,7.0,78.0,36.333333333333336,0,0,0
SkYibHlRb,3,30.0,119.0,55.0,1,0,1
Skdvd2xAZ,3,5.0,35.0,17.333333333333332,1,1,1
Ske31kBtPr,5,49.0,49.0,24.4,1,0,1
Ske5UANYDB,3,8.0,24.0,16.666666666666668,1,1,1
Ske6qJSKPH,5,18.0,62.0,27.6,1,1,1
Ske7ToC5Km,3,17.0,50.0,27.666666666666668,1,0,1
SkeATxrKwH,3,12.0,24.0,14.666666666666666,0,0,0
SkeAaJrKDS,7,17.0,47.0,24.142857142857142,1,1,0
SkeFl1HKwr,2,24.0,67.0,45.5,0,0,0
SkeGvaEtPr,2,12.0,12.0,10.5,0,0,0
SkeHuCVFDr,5,23.0,76.0,30.8,1,0,1
SkeIyaVtwB,4,10.0,40.0,18.0,0,0,1
SkeJ6iR9Km,3,9.0,48.0,22.0,1,1,0
SkeJPertPS,3,15.0,35.0,17.0,0,0,0
SkeK3s0qKQ,7,17.0,105.0,37.57142857142857,1,1,1
SkeNlJSKvS,6,9.0,51.0,17.333333333333332,1,0,1
SkeRTsAcYm,6,12.0,32.0,18.0,0,0,1
SkeUG30cFQ,4,8.0,27.0,15.75,1,0,1
SkeVsiAcYm,3,8.0,18.0,11.666666666666666,1,1,0
SkeXehR9t7,6,19.0,39.0,27.666666666666668,0,0,1
SkeYUkStPr,4,4.0,37.0,17.5,0,0,1
SkeZisA5t7,3,2.0,19.0,11.0,0,0,0
Sked_0EYwB,4,13.0,31.0,18.25,0,0,0
Skeh1krtvH,4,26.0,26.0,15.25,0,0,0
Skeke3C5Fm,4,25.0,65.0,32.0,1,0,1
SkelJnRqt7,3,8.0,18.0,12.666666666666666,1,1,0
Skep6TVYDB,6,24.0,33.0,19.0,1,1,1
Skeq30NFPr,3,11.0,72.0,30.666666666666668,1,0,1
SkeuexBtDr,4,6.0,47.0,15.5,0,0,0
SkeuipVKDH,7,3.0,43.0,10.0,1,0,1
SkevphEYPB,2,6.0,6.0,3.0,0,0,0
SkexNpNFwS,2,16.0,136.0,76.0,0,0,1
SkeyppEFvS,5,11.0,50.0,26.0,1,0,1
Skf-oo0qt7,3,12.0,22.0,16.0,0,0,0
SkfMWhAqYQ,2,31.0,66.0,48.5,0,0,0
SkfNU2e0Z,1,37.0,37.0,37.0,0,0,0
SkfTIj0cKX,2,2.0,2.0,2.0,1,0,1
SkfhIo0qtQ,3,9.0,53.0,35.333333333333336,0,0,0
SkfrvsA9FX,3,11.0,62.0,31.666666666666668,1,1,0
Skg2pkHFwS,2,7.0,28.0,17.5,0,0,0
Skg3104FDS,7,4.0,57.0,19.285714285714285,1,1,1
Skg5r1BFvB,4,32.0,42.0,32.666666666666664,1,0,1
Skg8gJBFvr,5,8.0,43.0,27.2,0,0,1
Skg9aAEKwH,4,24.0,74.0,41.5,1,0,1
Skg9jnVFvH,4,5.0,36.0,23.0,0,0,1
SkgC6TNFvr,4,6.0,32.0,18.5,1,1,1
SkgE8sRcK7,2,13.0,111.0,62.0,0,0,0
SkgEaj05t7,6,22.0,185.0,53.666666666666664,1,1,0
SkgGCkrKvH,4,9.0,45.0,24.0,0,0,1
SkgGjRVKDS,6,85.0,85.0,46.666666666666664,0,0,0
SkgKzh0cY7,3,7.0,75.0,30.666666666666668,1,1,1
SkgODpVFDr,2,3.0,37.0,20.0,0,0,0
SkgQBn0cF7,7,21.0,185.0,59.42857142857143,1,0,1
SkgRW64twr,6,9.0,193.0,67.5,0,0,1
SkgS2lBFPS,3,23.0,65.0,41.666666666666664,1,1,1
SkgVRiC9Km,7,21.0,185.0,45.142857142857146,1,1,1
SkgWIxSFvr,5,10.0,39.0,16.8,0,0,1
SkgWeJrYwr,2,4.0,16.0,10.0,1,0,1
SkgZNnR5tX,8,10.0,101.0,25.125,1,1,1
Skgb5h4KPH,5,6.0,24.0,12.2,0,0,0
Skgeip4FPr,6,6.0,56.0,15.333333333333334,1,0,0
Skgfr1rYDH,3,9.0,9.0,5.0,0,0,1
SkghBoR5FX,4,13.0,80.0,40.5,0,0,1
SkghN205KQ,4,7.0,82.0,27.5,0,0,1
SkgjKR4YwH,4,2.0,29.0,19.25,0,0,1
SkgkJn05YX,5,7.0,46.0,18.2,0,0,0
SkgpBJrtvS,3,27.0,46.0,36.666666666666664,1,1,1
Skgq1ANFDB,2,19.0,27.0,23.0,0,0,1
SkgsACVKPH,3,15.0,34.0,21.333333333333332,0,0,1
SkgscaNYPS,3,15.0,18.0,15.666666666666666,0,0,0
SkgtbaVYvH,5,16.0,39.0,14.8,1,1,1
SkgvvCVtDS,4,3.0,35.0,14.5,1,1,1
Skgvy64tvr,3,13.0,34.0,19.666666666666668,1,1,1
Skgxcn4YDS,3,10.0,43.0,18.666666666666668,1,0,1
Skgy464Kvr,6,26.0,138.0,48.666666666666664,1,1,1
SkgzYiRqtX,6,20.0,110.0,62.5,0,0,0
Skh4jRcKQ,6,19.0,121.0,37.5,0,0,1
SkhQHMW0W,5,26.0,94.0,53.6,1,0,1
SkiCjzNTZ,1,7.0,7.0,7.0,0,0,0
Skj8Kag0Z,5,10.0,46.0,20.6,1,0,1
Skk3Jm96W,8,13.0,125.0,44.125,1,1,1
Skl1HCNKDr,5,12.0,52.0,20.0,1,0,1
Skl3M20qYQ,2,1.0,6.0,3.5,0,0,0
Skl3SkSKDr,2,12.0,71.0,41.5,0,0,1
Skl6k209Ym,2,1.0,92.0,46.5,1,0,1
Skl6peHFwS,3,5.0,12.0,8.666666666666666,0,0,0
Skl8EkSFDr,2,14.0,14.0,13.0,0,0,0
SklD9yrFPS,6,19.0,50.0,24.5,1,1,1
SklE_CNFPr,3,7.0,66.0,27.0,0,0,0
SklEhlHtPr,3,35.0,35.0,24.666666666666668,0,0,1
SklGryBtwr,7,38.0,110.0,45.857142857142854,1,1,1
SklKcRNYDH,5,15.0,60.0,29.8,0,0,1
SklM1xStPB,3,6.0,31.0,22.333333333333332,0,0,0
